#Gene	Contig	Start	End	Gene_Length	Strand	SP	TM	tigrfam_acc	tigrfam_desc	Taxonomy
metaerg.pl|03658	NODE_19_length_114209_cov_55.1989	64040	67420	3381	1	No	0	TIGR01235	"pyruvate carboxylase"	d__Bacteria;p__Actinobacteriota;c__Rubrobacteria;o__Rubrobacterales;f__Rubrobacteraceae;g__Rubrobacter_B;s__Rubrobacter_B xylanophilus
metaerg.pl|03667	NODE_19_length_114209_cov_55.1989	75061	76164	1104	-1	No	0	TIGR02714	"ring-opening amidohydrolases"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03669	NODE_19_length_114209_cov_55.1989	77979	78746	768	-1	No	0	TIGR01444	"methyltransferase, FkbM family"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03684	NODE_19_length_114209_cov_55.1989	88290	88739	450	1	No	0	TIGR00160	"methylglyoxal synthase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Palsa-506;s__Palsa-506 sp003168215
metaerg.pl|03685	NODE_19_length_114209_cov_55.1989	88867	89991	1125	1	No	0	TIGR00876	"transaldolase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Micromonosporaceae;g__RSA1;s__RSA1 sp002919305
metaerg.pl|03700	NODE_19_length_114209_cov_55.1989	101672	102823	1152	1	No	0	TIGR00221	"N-acetylglucosamine-6-phosphate deacetylase"	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Anaerolineales;f__UBA6663;g__UBA6663;s__UBA6663 sp002455335
metaerg.pl|03714	NODE_19_length_114209_cov_55.1989	112965	113390	426	-1	No	0	TIGR00369	"uncharacterized domain 1"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03714	NODE_19_length_114209_cov_55.1989	112965	113390	426	-1	No	0	TIGR02286	"phenylacetic acid degradation protein PaaD"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03739	NODE_20_length_113663_cov_40.4617	27044	28801	1758	1	No	0	TIGR00456	"arginine--tRNA ligase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|03746	NODE_20_length_113663_cov_40.4617	32105	33493	1389	1	No	10	TIGR00835	"amino acid carrier protein"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|03760	NODE_20_length_113663_cov_40.4617	39639	41537	1899	-1	No	0	TIGR01273	"arginine decarboxylase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|03761	NODE_20_length_113663_cov_40.4617	41638	42474	837	1	No	0	TIGR00417	"spermidine synthase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|03768	NODE_20_length_113663_cov_40.4617	46121	48598	2478	-1	No	0	TIGR01970	"ATP-dependent helicase HrpB"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Marinobacter;s__Marinobacter persicus
metaerg.pl|03769	NODE_20_length_113663_cov_40.4617	48602	50353	1752	-1	YES	8	TIGR00254	"diguanylate cyclase (GGDEF) domain"	unknow
metaerg.pl|03785	NODE_20_length_113663_cov_40.4617	57392	58666	1275	-1	No	0	TIGR00277	"HDIG domain"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|03786	NODE_20_length_113663_cov_40.4617	58836	60290	1455	-1	No	12	TIGR00813	"transporter, solute:sodium symporter (SSS) family"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|03786	NODE_20_length_113663_cov_40.4617	58836	60290	1455	-1	No	12	TIGR02121	"sodium/proline symporter"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|03793	NODE_20_length_113663_cov_40.4617	64929	65948	1020	-1	No	0	TIGR01430	"adenosine deaminase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|03797	NODE_20_length_113663_cov_40.4617	68056	77793	9738	1	YES	0	TIGR01643	"YD repeat (two copies)"	unknow
metaerg.pl|03797	NODE_20_length_113663_cov_40.4617	68056	77793	9738	1	YES	0	TIGR03696	"RHS repeat-associated core domain"	unknow
metaerg.pl|03801	NODE_20_length_113663_cov_40.4617	80190	80768	579	-1	No	0	TIGR02937	"RNA polymerase sigma factor, sigma-70 family"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Congregibacter;s__Congregibacter sp002428935
metaerg.pl|03801	NODE_20_length_113663_cov_40.4617	80190	80768	579	-1	No	0	TIGR02999	"RNA polymerase sigma factor, TIGR02999 family"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Congregibacter;s__Congregibacter sp002428935
metaerg.pl|03804	NODE_20_length_113663_cov_40.4617	81775	83280	1506	-1	No	0	TIGR00254	"diguanylate cyclase (GGDEF) domain"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Oleiphilaceae;g__Halomonas_D;s__Halomonas_D sp002286965
metaerg.pl|03812	NODE_20_length_113663_cov_40.4617	86147	86716	570	1	No	0	TIGR02937	"RNA polymerase sigma factor, sigma-70 family"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Arenimonas;s__Arenimonas sp001801685
metaerg.pl|03819	NODE_20_length_113663_cov_40.4617	89707	90753	1047	-1	No	0	TIGR00856	"dihydroorotase, homodimeric type"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|03837	NODE_20_length_113663_cov_40.4617	104905	106914	2010	-1	YES	0	TIGR01376	"chlamydial polymorphic outer membrane protein repeat"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|03853	NODE_21_length_112339_cov_45.8205	3241	4281	1041	-1	No	8	TIGR01476	"bacteriochlorophyll/chlorophyll synthetase"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03853	NODE_21_length_112339_cov_45.8205	3241	4281	1041	-1	No	8	TIGR02056	"chlorophyll synthase ChlG"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03870	NODE_21_length_112339_cov_45.8205	21265	23034	1770	-1	No	0	TIGR01064	"pyruvate kinase"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03876	NODE_21_length_112339_cov_45.8205	25629	26030	402	-1	No	0	TIGR01796	"chorismate mutase"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03877	NODE_21_length_112339_cov_45.8205	26123	26944	822	-1	No	0	TIGR00706	"signal peptide peptidase SppA, 36K type"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03880	NODE_21_length_112339_cov_45.8205	28084	28881	798	1	No	5	TIGR00056	"ABC transport permease subunit"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03885	NODE_21_length_112339_cov_45.8205	30813	31493	681	1	No	6	TIGR00023	"acyl-phosphate glycerol 3-phosphate acyltransferase"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03887	NODE_21_length_112339_cov_45.8205	31638	31973	336	-1	No	0	TIGR02222	"export-related chaperone protein CsaA"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03888	NODE_21_length_112339_cov_45.8205	31970	32755	786	-1	No	6	TIGR00945	"twin arginine-targeting protein translocase TatC"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03893	NODE_21_length_112339_cov_45.8205	35551	36810	1260	-1	No	0	TIGR01988	"ubiquinone biosynthesis hydroxylase, UbiH/UbiF/VisC/COQ6 family"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia spumigena
metaerg.pl|03899	NODE_21_length_112339_cov_45.8205	39829	42999	3171	-1	No	12	TIGR00915	"RND transporter, hydrophobe/amphiphile efflux-1 (HAE1) family"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03901	NODE_21_length_112339_cov_45.8205	43268	44824	1557	-1	No	1	TIGR01730	"efflux transporter, RND family, MFP subunit"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03905	NODE_21_length_112339_cov_45.8205	46600	47394	795	-1	No	0	TIGR03413	"hydroxyacylglutathione hydrolase"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia spumigena
metaerg.pl|03915	NODE_21_length_112339_cov_45.8205	56231	56773	543	1	No	0	TIGR00158	"ribosomal protein bL9"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03916	NODE_21_length_112339_cov_45.8205	56849	58204	1356	1	No	0	TIGR00665	"replicative DNA helicase"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03920	NODE_21_length_112339_cov_45.8205	59503	59811	309	1	No	0	TIGR03792	"uncharacterized cyanobacterial protein, TIGR03792 family"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia spumigena
metaerg.pl|03921	NODE_21_length_112339_cov_45.8205	59995	61053	1059	1	No	0	TIGR00048	"23S rRNA (adenine(2503)-C(2))-methyltransferase"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03923	NODE_21_length_112339_cov_45.8205	61725	63602	1878	-1	No	0	TIGR00194	"excinuclease ABC subunit C"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03931	NODE_21_length_112339_cov_45.8205	70182	71015	834	-1	No	0	TIGR01929	"naphthoate synthase"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03934	NODE_21_length_112339_cov_45.8205	73376	74728	1353	1	No	0	TIGR03492	"conserved hypothetical protein"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03945	NODE_21_length_112339_cov_45.8205	86191	87246	1056	1	No	0	TIGR01464	"uroporphyrinogen decarboxylase"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03959	NODE_21_length_112339_cov_45.8205	98009	98224	216	-1	No	0	TIGR00165	"ribosomal protein bS18"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03962	NODE_21_length_112339_cov_45.8205	99077	100339	1263	1	No	0	TIGR00177	"molybdenum cofactor synthesis domain"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03963	NODE_21_length_112339_cov_45.8205	100595	104767	4173	-1	No	0	TIGR00229	"PAS domain S-box protein"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia spumigena
metaerg.pl|03964	NODE_21_length_112339_cov_45.8205	105017	106297	1281	1	No	0	TIGR00069	"histidinol dehydrogenase"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03971	NODE_21_length_112339_cov_45.8205	111912	112337	426	-1	No	0	TIGR02464	"conserved hypothetical protein"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03972	NODE_22_length_111498_cov_6.95415	1	603	603	-1	No	0	TIGR00197	"YjeF family N-terminal domain"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__BD2-11;s__BD2-11 sp002238605
metaerg.pl|03974	NODE_22_length_111498_cov_6.95415	875	1255	381	-1	No	0	TIGR04138	"Verruc_Plancto-restricted protein"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA822;s__UBA822 sp002731735
metaerg.pl|03981	NODE_22_length_111498_cov_6.95415	6355	7566	1212	-1	YES	0	TIGR01930	"acetyl-CoA C-acyltransferase"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__Bin94;s__Bin94 sp002238865
metaerg.pl|03984	NODE_22_length_111498_cov_6.95415	8781	9602	822	-1	No	0	TIGR00573	"exonuclease, DNA polymerase III, epsilon subunit family"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__Bin94;s__Bin94 sp002238865
metaerg.pl|03986	NODE_22_length_111498_cov_6.95415	10336	11193	858	-1	No	0	TIGR00755	"ribosomal RNA small subunit methyltransferase A"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2589;s__UBA2589 sp002390225
metaerg.pl|03989	NODE_22_length_111498_cov_6.95415	13303	13635	333	-1	No	0	TIGR00377	"anti-anti-sigma factor"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatirosa;s__Gemmatirosa kalamazoonesis
metaerg.pl|03990	NODE_22_length_111498_cov_6.95415	13803	14741	939	-1	No	0	TIGR00651	"phosphate acetyltransferase"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2988;s__UBA2988 sp002346665
metaerg.pl|03991	NODE_22_length_111498_cov_6.95415	14792	15298	507	-1	No	0	TIGR00125	"cytidyltransferase-like domain"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2988;s__UBA2988 sp002346665
metaerg.pl|03991	NODE_22_length_111498_cov_6.95415	14792	15298	507	-1	No	0	TIGR01510	"pantetheine-phosphate adenylyltransferase"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2988;s__UBA2988 sp002346665
metaerg.pl|03992	NODE_22_length_111498_cov_6.95415	15295	15879	585	-1	No	0	TIGR00095	"16S rRNA (guanine(966)-N(2))-methyltransferase RsmD"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735
metaerg.pl|03993	NODE_22_length_111498_cov_6.95415	15883	17646	1764	-1	No	0	TIGR00644	"single-stranded-DNA-specific exonuclease RecJ"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2589;s__UBA2589 sp002390225
metaerg.pl|03995	NODE_22_length_111498_cov_6.95415	18506	20344	1839	-1	No	0	TIGR01391	"DNA primase"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA1138;s__UBA1138 sp003447875
metaerg.pl|04001	NODE_22_length_111498_cov_6.95415	25220	26395	1176	-1	No	0	TIGR02349	"chaperone protein DnaJ"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2589;s__UBA2589 sp002390225
metaerg.pl|04002	NODE_22_length_111498_cov_6.95415	26462	27547	1086	-1	No	0	TIGR00331	"heat-inducible transcription repressor HrcA"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|04004	NODE_22_length_111498_cov_6.95415	28691	29851	1161	-1	No	0	TIGR00732	"DNA protecting protein DprA"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Burkholderiaceae;g__Cupriavidus;s__Cupriavidus nantongensis
metaerg.pl|04005	NODE_22_length_111498_cov_6.95415	29827	30951	1125	-1	No	0	TIGR02729	"Obg family GTPase CgtA"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|04009	NODE_22_length_111498_cov_6.95415	33681	35384	1704	-1	YES	1	TIGR00225	"C-terminal processing peptidase"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|04012	NODE_22_length_111498_cov_6.95415	35381	36115	735	-1	No	0	TIGR00041	"dTMP kinase"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA822;s__UBA822 sp002712565
metaerg.pl|04018	NODE_22_length_111498_cov_6.95415	38389	39435	1047	-1	No	0	TIGR00536	"methyltransferase, HemK family"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|04018	NODE_22_length_111498_cov_6.95415	38389	39435	1047	-1	No	0	TIGR03534	"protein-(glutamine-N5) methyltransferase, release factor-specific"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|04019	NODE_22_length_111498_cov_6.95415	39432	40526	1095	-1	No	0	TIGR00019	"peptide chain release factor 1"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|04020	NODE_22_length_111498_cov_6.95415	40594	40800	207	-1	No	0	TIGR00105	"ribosomal protein bL31"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylothermaceae;g__Methylohalobius;s__Methylohalobius crimeensis
metaerg.pl|04026	NODE_22_length_111498_cov_6.95415	43755	45056	1302	-1	No	0	TIGR00713	"glutamate-1-semialdehyde-2,1-aminomutase"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA822;s__UBA822 sp002712565
metaerg.pl|04027	NODE_22_length_111498_cov_6.95415	45091	46593	1503	-1	No	0	TIGR00089	"radical SAM methylthiotransferase, MiaB/RimO family"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA1138;s__UBA1138 sp003447875
metaerg.pl|04027	NODE_22_length_111498_cov_6.95415	45091	46593	1503	-1	No	0	TIGR01125	"ribosomal protein S12 methylthiotransferase RimO"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA1138;s__UBA1138 sp003447875
metaerg.pl|04033	NODE_22_length_111498_cov_6.95415	50604	51968	1365	-1	No	0	TIGR00514	"acetyl-CoA carboxylase, biotin carboxylase subunit"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|04034	NODE_22_length_111498_cov_6.95415	52044	52562	519	-1	No	0	TIGR00531	"acetyl-CoA carboxylase, biotin carboxyl carrier protein"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|04035	NODE_22_length_111498_cov_6.95415	52562	53122	561	-1	No	0	TIGR00038	"translation elongation factor P"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA822;s__UBA822 sp002712565
metaerg.pl|04036	NODE_22_length_111498_cov_6.95415	53208	53630	423	-1	No	0	TIGR01088	"3-dehydroquinate dehydratase, type II"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2589;s__UBA2589 sp002390225
metaerg.pl|04041	NODE_22_length_111498_cov_6.95415	57705	57962	258	-1	YES	1	TIGR01411	"twin arginine-targeting protein translocase, TatA/E family"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|04047	NODE_22_length_111498_cov_6.95415	59396	61408	2013	-1	No	0	TIGR00756	"pentatricopeptide repeat domain"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|04048	NODE_22_length_111498_cov_6.95415	61405	62460	1056	-1	No	0	TIGR02024	"glutamate formiminotransferase"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075
metaerg.pl|04053	NODE_22_length_111498_cov_6.95415	67206	68024	819	-1	No	6	TIGR00945	"twin arginine-targeting protein translocase TatC"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__GCA-2718595;s__GCA-2718595 sp002718595
metaerg.pl|04055	NODE_22_length_111498_cov_6.95415	68042	68539	498	-1	No	0	TIGR00244	"transcriptional regulator NrdR"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA1138;s__UBA1138 sp003447875
metaerg.pl|04058	NODE_22_length_111498_cov_6.95415	69500	70084	585	-1	YES	0	TIGR02802	"peptidoglycan-associated lipoprotein"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2982;s__UBA2982 sp002347035
metaerg.pl|04070	NODE_22_length_111498_cov_6.95415	74718	76106	1389	-1	No	0	TIGR01035	"glutamyl-tRNA reductase"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA822;s__UBA822 sp002712565
metaerg.pl|04076	NODE_22_length_111498_cov_6.95415	79021	79482	462	-1	No	0	TIGR01575	"ribosomal-protein-alanine acetyltransferase"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__Gemmatimonas phototrophica
metaerg.pl|04077	NODE_22_length_111498_cov_6.95415	79479	80261	783	-1	No	0	TIGR03725	"tRNA threonylcarbamoyl adenosine modification protein YeaZ"	d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__BD2-11;s__BD2-11 sp002238605
