#Gene	Contig	Start	End	Gene_Length	Strand	SP	TM	ec_id	ec_name	Taxonomy
metaerg.pl|01993	NODE_8_length_148846_cov_51.2398	132548	133507	960	1	No	0	3.5.1.1	"Asparaginase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus"
metaerg.pl|01994	NODE_8_length_148846_cov_51.2398	133553	134227	675	1	No	7	3.4.-.-	"Acting on peptide bonds (peptidases)."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus"
metaerg.pl|01996	NODE_8_length_148846_cov_51.2398	134619	135302	684	1	No	0	2.7.4.25	"(d)CMP kinase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus"
metaerg.pl|01996	NODE_8_length_148846_cov_51.2398	134619	135302	684	1	No	0	2.7.4.14	"UMP/CMP kinase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus"
metaerg.pl|01997	NODE_8_length_148846_cov_51.2398	135295	135885	591	1	No	0	2.3.1.n4	"1-acyl-sn-glycerol-3-phosphate acyltransferase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus"
metaerg.pl|02000	NODE_8_length_148846_cov_51.2398	138753	139376	624	1	No	6	2.3.1.275	"Acyl phosphate:glycerol-3-phosphate acyltransferase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus"
metaerg.pl|02000	NODE_8_length_148846_cov_51.2398	138753	139376	624	1	No	6	2.3.1.-	"Transferring groups other than amino-acyl groups."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus"
metaerg.pl|02002	NODE_8_length_148846_cov_51.2398	139381	140436	1056	1	YES	0	1.1.1.94	"Glycerol-3-phosphate dehydrogenase (NAD(P)(+))."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus"
metaerg.pl|02009	NODE_8_length_148846_cov_51.2398	142496	143170	675	1	No	0	3.5.4.16	"GTP cyclohydrolase I."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus"
metaerg.pl|02012	NODE_8_length_148846_cov_51.2398	144407	145111	705	1	No	0	2.1.1.163	"Demethylmenaquinone methyltransferase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus"
metaerg.pl|02012	NODE_8_length_148846_cov_51.2398	144407	145111	705	1	No	0	2.1.1.-	"Methyltransferases."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus"
metaerg.pl|02013	NODE_8_length_148846_cov_51.2398	145121	145987	867	1	No	8	2.5.1.-	"Transferring alkyl or aryl groups, other than methyl groups."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus"
metaerg.pl|02015	NODE_8_length_148846_cov_51.2398	146009	146875	867	1	No	0	4.2.1.151	"Chorismate dehydratase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus"
metaerg.pl|02016	NODE_8_length_148846_cov_51.2398	146872	147843	972	1	No	0	2.5.1.30	"Heptaprenyl diphosphate synthase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus"
metaerg.pl|02017	NODE_8_length_148846_cov_51.2398	147959	148396	438	1	No	0	2.7.4.6	"Nucleoside-diphosphate kinase."	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus"
metaerg.pl|02019	NODE_9_length_146778_cov_15.8091	2	337	336	-1	No	0	5.4.99.18	"5-(carboxyamino)imidazole ribonucleotide mutase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Poseidonocella;s__Poseidonocella pacifica"
metaerg.pl|02019	NODE_9_length_146778_cov_15.8091	2	337	336	-1	No	0	4.1.1.21	"Phosphoribosylaminoimidazole carboxylase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Poseidonocella;s__Poseidonocella pacifica"
metaerg.pl|02025	NODE_9_length_146778_cov_15.8091	2162	3259	1098	1	No	0	4.1.1.96	"Carboxynorspermidine decarboxylase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|02026	NODE_9_length_146778_cov_15.8091	3275	4513	1239	1	YES	0	1.5.1.43	"Carboxynorspermidine synthase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|02033	NODE_9_length_146778_cov_15.8091	6298	7116	819	-1	No	0	1.17.1.8	"4-hydroxy-tetrahydrodipicolinate reductase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Mangrovicoccus;s__Mangrovicoccus sp003254465"
metaerg.pl|02037	NODE_9_length_146778_cov_15.8091	8576	10027	1452	1	No	0	2.7.7.-	"Nucleotidyltransferases."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|02040	NODE_9_length_146778_cov_15.8091	11126	11590	465	-1	No	0	3.6.1.23	"dUTP diphosphatase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|02041	NODE_9_length_146778_cov_15.8091	11587	12786	1200	-1	YES	0	4.1.1.36	"Phosphopantothenoylcysteine decarboxylase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter aggregans"
metaerg.pl|02041	NODE_9_length_146778_cov_15.8091	11587	12786	1200	-1	YES	0	6.3.2.5	"Phosphopantothenate--cysteine ligase (CTP)."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter aggregans"
metaerg.pl|02041	NODE_9_length_146778_cov_15.8091	11587	12786	1200	-1	YES	0	4.1.1.36 6.3.2.5	""	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter aggregans"
metaerg.pl|02050	NODE_9_length_146778_cov_15.8091	18510	19403	894	-1	No	0	2.7.7.9	"UTP--glucose-1-phosphate uridylyltransferase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|02051	NODE_9_length_146778_cov_15.8091	19547	20341	795	-1	No	0	3.1.3.7	"3'(2'),5'-bisphosphate nucleotidase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__WD3A24;s__WD3A24 sp002967695"
metaerg.pl|02062	NODE_9_length_146778_cov_15.8091	24311	25183	873	-1	No	0	3.4.11.18	"Methionyl aminopeptidase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__WD3A24;s__WD3A24 sp002967695"
metaerg.pl|02074	NODE_9_length_146778_cov_15.8091	32323	33543	1221	-1	No	0	2.4.-.-	"Glycosyltransferases."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001691415"
metaerg.pl|02084	NODE_9_length_146778_cov_15.8091	40787	41572	786	-1	No	0	2.4.1.180	"Lipopolysaccharide N-acetylmannosaminouronosyltransferase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001691415"
metaerg.pl|02084	NODE_9_length_146778_cov_15.8091	40787	41572	786	-1	No	0	2.4.1.-	"Hexosyltransferases."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001691415"
metaerg.pl|02089	NODE_9_length_146778_cov_15.8091	50828	55447	4620	1	No	0	1.-.-.-	"Oxidoreductases."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|02090	NODE_9_length_146778_cov_15.8091	55454	56179	726	1	No	0	2.7.8.7	"Holo-[acyl-carrier-protein] synthase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Ruegeria_E;s__Ruegeria_E mediterranea"
metaerg.pl|02092	NODE_9_length_146778_cov_15.8091	57327	58040	714	-1	No	0	2.7.7.7	"DNA-directed DNA polymerase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|02093	NODE_9_length_146778_cov_15.8091	58040	58642	603	-1	No	0	2.7.1.24	"Dephospho-CoA kinase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|02094	NODE_9_length_146778_cov_15.8091	58639	59451	813	-1	No	0	1.1.1.25	"Shikimate dehydrogenase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Jannaschia;s__Jannaschia seosinensis"
metaerg.pl|02095	NODE_9_length_146778_cov_15.8091	60080	61351	1272	1	No	0	3.6.4.-	"Acting on ATP; involved in cellular and subcellular movement."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter aggregans"
metaerg.pl|02096	NODE_9_length_146778_cov_15.8091	61417	62646	1230	1	No	0	3.6.-.-	"Acting on acid anhydrides."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp003076755"
metaerg.pl|02098	NODE_9_length_146778_cov_15.8091	64506	65141	636	1	No	0	2.1.1.170	"16S rRNA (guanine(527)-N(7))-methyltransferase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Defluviimonas_A;s__Defluviimonas_A indica"
metaerg.pl|02099	NODE_9_length_146778_cov_15.8091	65151	65945	795	1	No	0	3.6.-.-	"Acting on acid anhydrides."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp003076755"
metaerg.pl|02101	NODE_9_length_146778_cov_15.8091	66885	68084	1200	-1	No	0	1.3.99.22	"Transferred entry: 1.3.98.3."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter_A;s__Rhodobacter_A ovatus"
metaerg.pl|02102	NODE_9_length_146778_cov_15.8091	68060	68695	636	-1	No	0	3.6.1.66	"XTP/dITP diphosphatase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseovarius;s__Roseovarius mucosus_A"
metaerg.pl|02102	NODE_9_length_146778_cov_15.8091	68060	68695	636	-1	No	0	3.6.1.-	"In phosphorus-containing anhydrides."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseovarius;s__Roseovarius mucosus_A"
metaerg.pl|02103	NODE_9_length_146778_cov_15.8091	68695	69420	726	-1	No	0	2.7.7.56	"tRNA nucleotidyltransferase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|02107	NODE_9_length_146778_cov_15.8091	74035	76296	2262	1	No	0	1.1.1.40	"Malate dehydrogenase (oxaloacetate-decarboxylating) (NADP(+))."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|02108	NODE_9_length_146778_cov_15.8091	76293	76937	645	-1	YES	0	1.8.4.11	"Peptide-methionine (S)-S-oxide reductase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|02110	NODE_9_length_146778_cov_15.8091	77591	78826	1236	-1	No	0	6.3.4.5	"Argininosuccinate synthase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|02115	NODE_9_length_146778_cov_15.8091	81630	82778	1149	-1	No	0	1.1.1.1	"Alcohol dehydrogenase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobacter_C;s__Rhodobacter_C vinaykumarii"
metaerg.pl|02116	NODE_9_length_146778_cov_15.8091	82775	84154	1380	-1	No	0	1.2.1.16	"Succinate-semialdehyde dehydrogenase (NAD(P)(+))."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|02117	NODE_9_length_146778_cov_15.8091	84167	85534	1368	-1	No	0	6.3.1.2	"Glutamine synthetase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|02126	NODE_9_length_146778_cov_15.8091	93032	93799	768	1	No	5	3.6.3.14	"Transferred entry: 7.1.2.2."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseicitreum;s__Roseicitreum antarcticum"
metaerg.pl|02135	NODE_9_length_146778_cov_15.8091	95369	96274	906	-1	No	0	2.1.2.9	"Methionyl-tRNA formyltransferase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans"
metaerg.pl|02138	NODE_9_length_146778_cov_15.8091	96756	97295	540	-1	No	0	3.5.1.88	"Peptide deformylase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Salipiger;s__Salipiger mucosus"
metaerg.pl|02139	NODE_9_length_146778_cov_15.8091	97299	97820	522	-1	No	0	3.5.1.88	"Peptide deformylase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|02141	NODE_9_length_146778_cov_15.8091	98665	99837	1173	1	No	0	4.4.1.13	"Cysteine-S-conjugate beta-lyase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|02141	NODE_9_length_146778_cov_15.8091	98665	99837	1173	1	No	0	4.4.-.-	"Carbon-sulfur lyases."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|02143	NODE_9_length_146778_cov_15.8091	101692	103278	1587	1	No	0	2.1.2.3	"Phosphoribosylaminoimidazolecarboxamide formyltransferase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseibaca;s__Roseibaca calidilacus"
metaerg.pl|02143	NODE_9_length_146778_cov_15.8091	101692	103278	1587	1	No	0	3.5.4.10	"IMP cyclohydrolase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseibaca;s__Roseibaca calidilacus"
metaerg.pl|02143	NODE_9_length_146778_cov_15.8091	101692	103278	1587	1	No	0	2.1.2.3 3.5.4.10	""	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Roseibaca;s__Roseibaca calidilacus"
metaerg.pl|02144	NODE_9_length_146778_cov_15.8091	103280	103765	486	1	YES	3	3.4.23.36	"Signal peptidase II."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|02149	NODE_9_length_146778_cov_15.8091	104470	105861	1392	1	YES	1	3.4.24.-	"Metalloendopeptidases."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|02162	NODE_9_length_146778_cov_15.8091	114945	115925	981	-1	YES	0	1.1.1.94	"Glycerol-3-phosphate dehydrogenase (NAD(P)(+))."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp003076755"
metaerg.pl|02164	NODE_9_length_146778_cov_15.8091	116087	117379	1293	1	No	0	6.3.4.21	"Nicotinate phosphoribosyltransferase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|02167	NODE_9_length_146778_cov_15.8091	119078	119716	639	1	No	0	3.6.1.-	"In phosphorus-containing anhydrides."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|02169	NODE_9_length_146778_cov_15.8091	121175	123304	2130	-1	No	0	2.7.7.8	"Polyribonucleotide nucleotidyltransferase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|02178	NODE_9_length_146778_cov_15.8091	130882	131877	996	-1	No	3	1.3.1.84	"Acrylyl-CoA reductase (NADPH)."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pseudooceanicola;s__Pseudooceanicola sp002210105"
metaerg.pl|02181	NODE_9_length_146778_cov_15.8091	132586	133620	1035	1	No	0	1.13.11.4	"Gentisate 1,2-dioxygenase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001691415"
metaerg.pl|02182	NODE_9_length_146778_cov_15.8091	133617	134315	699	1	No	0	3.7.1.20	"3-fumarylpyruvate hydrolase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodosalinus;s__Rhodosalinus sp003298775"
metaerg.pl|02183	NODE_9_length_146778_cov_15.8091	134312	135523	1212	1	No	1	1.14.13.24	"3-hydroxybenzoate 6-monooxygenase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Aestuariivita;s__Aestuariivita boseongensis"
metaerg.pl|02189	NODE_9_length_146778_cov_15.8091	136779	137918	1140	-1	YES	0	1.1.5.-	"With a quinone or similar compound as acceptor."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans"
metaerg.pl|02191	NODE_9_length_146778_cov_15.8091	138120	138899	780	-1	No	0	1.3.5.1	"Succinate dehydrogenase (quinone)."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Rhodobaca;s__Rhodobaca barguzinensis"
metaerg.pl|02194	NODE_9_length_146778_cov_15.8091	139260	141065	1806	-1	No	0	1.3.5.1	"Succinate dehydrogenase (quinone)."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|02199	NODE_9_length_146778_cov_15.8091	142095	143132	1038	-1	No	0	4.2.1.148	"2-methylfumaryl-CoA hydratase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Nioella;s__Nioella sp002783145"
metaerg.pl|02203	NODE_9_length_146778_cov_15.8091	143997	144869	873	-1	No	0	3.1.2.30	"(3S)-malyl-CoA thioesterase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|02206	NODE_9_length_146778_cov_15.8091	145475	146437	963	1	No	0	1.1.1.37	"Malate dehydrogenase."	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Pararhodobacter;s__Pararhodobacter sp001314715"
metaerg.pl|02207	NODE_10_length_136080_cov_23.017	595	1713	1119	1	No	0	2.1.1.192	"23S rRNA (adenine(2503)-C(2))-methyltransferase."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA1138;s__UBA1138 sp003447875"
metaerg.pl|02214	NODE_10_length_136080_cov_23.017	6237	7055	819	-1	No	1	3.4.21.89	"Signal peptidase I."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA887;s__UBA887 sp002311875"
metaerg.pl|02219	NODE_10_length_136080_cov_23.017	8197	9162	966	-1	No	0	6.3.2.1	"Pantoate--beta-alanine ligase (AMP-forming)."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__GWC2-71-9;g__HRBIN33;s__HRBIN33 sp002923375"
metaerg.pl|02220	NODE_10_length_136080_cov_23.017	9159	9944	786	-1	No	0	2.1.2.11	"3-methyl-2-oxobutanoate hydroxymethyltransferase."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2988;s__UBA2988 sp002346665"
metaerg.pl|02222	NODE_10_length_136080_cov_23.017	11815	12690	876	-1	No	0	4.2.1.20	"Tryptophan synthase."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2589;s__UBA2589 sp002390225"
metaerg.pl|02225	NODE_10_length_136080_cov_23.017	16047	17270	1224	-1	No	0	4.2.1.20	"Tryptophan synthase."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2982;s__UBA2982 sp002347035"
metaerg.pl|02226	NODE_10_length_136080_cov_23.017	17332	18072	741	-1	No	0	5.3.1.24	"Phosphoribosylanthranilate isomerase."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA822;s__UBA822 sp002731735"
metaerg.pl|02227	NODE_10_length_136080_cov_23.017	18069	18986	918	-1	No	0	4.1.1.48	"Indole-3-glycerol-phosphate synthase."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|02228	NODE_10_length_136080_cov_23.017	19127	19735	609	1	No	0	3.4.21.88	"Repressor LexA."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|02230	NODE_10_length_136080_cov_23.017	20011	21054	1044	-1	No	0	2.4.2.18	"Anthranilate phosphoribosyltransferase."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA822;s__UBA822 sp002731735"
metaerg.pl|02231	NODE_10_length_136080_cov_23.017	21195	22160	966	1	No	0	5.4.99.12	"tRNA pseudouridine(38-40) synthase."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735"
metaerg.pl|02232	NODE_10_length_136080_cov_23.017	22135	22791	657	1	No	0	2.2.1.2	"Transaldolase."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|02232	NODE_10_length_136080_cov_23.017	22135	22791	657	1	No	0	4.1.2.-	"Aldehyde-lyases."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|02233	NODE_10_length_136080_cov_23.017	22797	24383	1587	1	YES	0	3.4.21.107	"Peptidase Do."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|02235	NODE_10_length_136080_cov_23.017	24488	25939	1452	1	No	0	4.3.2.2	"Adenylosuccinate lyase."	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
