#Geneid	Kegg_id	Pathway_name	Taxonomy
metaerg.pl|12996	00983	"Drug metabolism - other enzymes"	"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Anabaena_A;s__Anabaena_A cylindrica"
metaerg.pl|12996	00720	"Reductive carboxylate cycle (CO2 fixation)"	"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Anabaena_A;s__Anabaena_A cylindrica"
metaerg.pl|12996	00790	"Folate biosynthesis"	"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Anabaena_A;s__Anabaena_A cylindrica"
metaerg.pl|12996	00650	"Butanoate metabolism"	"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Anabaena_A;s__Anabaena_A cylindrica"
metaerg.pl|12996	00640	"Propanoate metabolism"	"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Anabaena_A;s__Anabaena_A cylindrica"
metaerg.pl|12996	00630	"Glyoxylate and dicarboxylate metabolism"	"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Anabaena_A;s__Anabaena_A cylindrica"
metaerg.pl|12996	05012	"Parkinson's disease"	"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Anabaena_A;s__Anabaena_A cylindrica"
metaerg.pl|12996	00450	"Selenoamino acid metabolism"	"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Anabaena_A;s__Anabaena_A cylindrica"
metaerg.pl|12996	00620	"Pyruvate metabolism"	"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Anabaena_A;s__Anabaena_A cylindrica"
metaerg.pl|12998	00271	"Methionine metabolism"	"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065"
metaerg.pl|12998	00670	"One carbon pool by folate"	"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065"
metaerg.pl|12998	00970	"Aminoacyl-tRNA biosynthesis"	"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065"
metaerg.pl|13006	00230	"Purine metabolism"	"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065"
metaerg.pl|13007	00052	"Galactose metabolism"	"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065"
metaerg.pl|13007	00364	"Fluorobenzoate degradation"	"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065"
metaerg.pl|13007	00362	"Benzoate degradation via hydroxylation"	"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065"
metaerg.pl|13007	00622	"Toluene and xylene degradation"	"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065"
metaerg.pl|13013	00252	"Alanine and aspartate metabolism"	"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065"
metaerg.pl|13013	00251	"Glutamate metabolism"	"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065"
metaerg.pl|13013	00240	"Pyrimidine metabolism"	"d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065"
metaerg.pl|14540	00410	"beta-Alanine metabolism"	"d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__HLUCCA01;g__UBA11400;s__UBA11400 sp003448835"
metaerg.pl|14540	00071	"Fatty acid metabolism"	"d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__HLUCCA01;g__UBA11400;s__UBA11400 sp003448835"
metaerg.pl|14540	00640	"Propanoate metabolism"	"d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__HLUCCA01;g__UBA11400;s__UBA11400 sp003448835"
metaerg.pl|14540	00280	"Valine, leucine and isoleucine degradation"	"d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Balneolales;f__HLUCCA01;g__UBA11400;s__UBA11400 sp003448835"
metaerg.pl|06156	00051	"Fructose and mannose metabolism"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__Gemmatimonadales;f__Gemmatimonadaceae;g__Gemmatimonas;s__Gemmatimonas sp002483225"
metaerg.pl|06158	00910	"Nitrogen metabolism"	"d__Bacteria;p__Acidobacteriota;c__Blastocatellia;o__UBA7656;f__UBA7656;g__QHVH01;s__QHVH01 sp003222245"
metaerg.pl|06161	00620	"Pyruvate metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Notoacmeibacter;s__Notoacmeibacter sp002727065"
metaerg.pl|06161	00252	"Alanine and aspartate metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Notoacmeibacter;s__Notoacmeibacter sp002727065"
metaerg.pl|06161	00650	"Butanoate metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Notoacmeibacter;s__Notoacmeibacter sp002727065"
metaerg.pl|06161	00290	"Valine, leucine and isoleucine biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Notoacmeibacter;s__Notoacmeibacter sp002727065"
metaerg.pl|06161	00010	"Glycolysis / Gluconeogenesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Notoacmeibacter;s__Notoacmeibacter sp002727065"
metaerg.pl|06161	00310	"Lysine degradation"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Notoacmeibacter;s__Notoacmeibacter sp002727065"
metaerg.pl|06161	00280	"Valine, leucine and isoleucine degradation"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Notoacmeibacter;s__Notoacmeibacter sp002727065"
metaerg.pl|06161	00020	"Citrate cycle (TCA cycle)"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Notoacmeibacter;s__Notoacmeibacter sp002727065"
metaerg.pl|06161	00260	"Glycine, serine and threonine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Rhizobiaceae;g__Notoacmeibacter;s__Notoacmeibacter sp002727065"
metaerg.pl|06162	00290	"Valine, leucine and isoleucine biosynthesis"	"d__Bacteria;p__Binatota;c__Binatia;o__UBA9968;f__UBA9968;g__2-12-FULL-60-19;s__2-12-FULL-60-19 sp001798595"
metaerg.pl|06162	00280	"Valine, leucine and isoleucine degradation"	"d__Bacteria;p__Binatota;c__Binatia;o__UBA9968;f__UBA9968;g__2-12-FULL-60-19;s__2-12-FULL-60-19 sp001798595"
metaerg.pl|06162	00710	"Carbon fixation in photosynthetic organisms"	"d__Bacteria;p__Binatota;c__Binatia;o__UBA9968;f__UBA9968;g__2-12-FULL-60-19;s__2-12-FULL-60-19 sp001798595"
metaerg.pl|06162	00030	"Pentose phosphate pathway"	"d__Bacteria;p__Binatota;c__Binatia;o__UBA9968;f__UBA9968;g__2-12-FULL-60-19;s__2-12-FULL-60-19 sp001798595"
metaerg.pl|06162	00010	"Glycolysis / Gluconeogenesis"	"d__Bacteria;p__Binatota;c__Binatia;o__UBA9968;f__UBA9968;g__2-12-FULL-60-19;s__2-12-FULL-60-19 sp001798595"
metaerg.pl|06162	00020	"Citrate cycle (TCA cycle)"	"d__Bacteria;p__Binatota;c__Binatia;o__UBA9968;f__UBA9968;g__2-12-FULL-60-19;s__2-12-FULL-60-19 sp001798595"
metaerg.pl|06162	00252	"Alanine and aspartate metabolism"	"d__Bacteria;p__Binatota;c__Binatia;o__UBA9968;f__UBA9968;g__2-12-FULL-60-19;s__2-12-FULL-60-19 sp001798595"
metaerg.pl|06162	01051	"Biosynthesis of ansamycins"	"d__Bacteria;p__Binatota;c__Binatia;o__UBA9968;f__UBA9968;g__2-12-FULL-60-19;s__2-12-FULL-60-19 sp001798595"
metaerg.pl|06162	00620	"Pyruvate metabolism"	"d__Bacteria;p__Binatota;c__Binatia;o__UBA9968;f__UBA9968;g__2-12-FULL-60-19;s__2-12-FULL-60-19 sp001798595"
metaerg.pl|06162	00650	"Butanoate metabolism"	"d__Bacteria;p__Binatota;c__Binatia;o__UBA9968;f__UBA9968;g__2-12-FULL-60-19;s__2-12-FULL-60-19 sp001798595"
metaerg.pl|06163	00252	"Alanine and aspartate metabolism"	"d__Bacteria;p__Binatota;c__Binatia;o__UBA9968;f__UBA9968;g__2-12-FULL-60-19;s__2-12-FULL-60-19 sp001798595"
metaerg.pl|06163	00290	"Valine, leucine and isoleucine biosynthesis"	"d__Bacteria;p__Binatota;c__Binatia;o__UBA9968;f__UBA9968;g__2-12-FULL-60-19;s__2-12-FULL-60-19 sp001798595"
metaerg.pl|06163	00620	"Pyruvate metabolism"	"d__Bacteria;p__Binatota;c__Binatia;o__UBA9968;f__UBA9968;g__2-12-FULL-60-19;s__2-12-FULL-60-19 sp001798595"
metaerg.pl|06163	00280	"Valine, leucine and isoleucine degradation"	"d__Bacteria;p__Binatota;c__Binatia;o__UBA9968;f__UBA9968;g__2-12-FULL-60-19;s__2-12-FULL-60-19 sp001798595"
metaerg.pl|06163	00010	"Glycolysis / Gluconeogenesis"	"d__Bacteria;p__Binatota;c__Binatia;o__UBA9968;f__UBA9968;g__2-12-FULL-60-19;s__2-12-FULL-60-19 sp001798595"
metaerg.pl|06163	00020	"Citrate cycle (TCA cycle)"	"d__Bacteria;p__Binatota;c__Binatia;o__UBA9968;f__UBA9968;g__2-12-FULL-60-19;s__2-12-FULL-60-19 sp001798595"
metaerg.pl|06163	00650	"Butanoate metabolism"	"d__Bacteria;p__Binatota;c__Binatia;o__UBA9968;f__UBA9968;g__2-12-FULL-60-19;s__2-12-FULL-60-19 sp001798595"
metaerg.pl|06164	00290	"Valine, leucine and isoleucine biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium pentaromativorans"
metaerg.pl|06164	00310	"Lysine degradation"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium pentaromativorans"
metaerg.pl|06164	00010	"Glycolysis / Gluconeogenesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium pentaromativorans"
metaerg.pl|06164	00564	"Glycerophospholipid metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium pentaromativorans"
metaerg.pl|06164	01053	"Biosynthesis of siderophore group nonribosomal peptides"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium pentaromativorans"
metaerg.pl|06164	00770	"Pantothenate and CoA biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium pentaromativorans"
metaerg.pl|06164	00252	"Alanine and aspartate metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium pentaromativorans"
metaerg.pl|06164	00251	"Glutamate metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium pentaromativorans"
metaerg.pl|06164	00473	"D-Alanine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium pentaromativorans"
metaerg.pl|06164	00071	"Fatty acid metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium pentaromativorans"
metaerg.pl|06164	00660	"C5-Branched dibasic acid metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium pentaromativorans"
metaerg.pl|06164	00471	"D-Glutamine and D-glutamate metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium pentaromativorans"
metaerg.pl|06164	00720	"Reductive carboxylate cycle (CO2 fixation)"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium pentaromativorans"
metaerg.pl|06164	00940	"Phenylpropanoid biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium pentaromativorans"
metaerg.pl|06164	00620	"Pyruvate metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium pentaromativorans"
metaerg.pl|06164	00300	"Lysine biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium pentaromativorans"
metaerg.pl|06164	00650	"Butanoate metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium pentaromativorans"
metaerg.pl|06164	00640	"Propanoate metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Sphingomonadales;f__Sphingomonadaceae;g__Novosphingobium;s__Novosphingobium pentaromativorans"
metaerg.pl|06166	00010	"Glycolysis / Gluconeogenesis"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Streptosporangium;s__Streptosporangium amethystogenes"
metaerg.pl|06166	00710	"Carbon fixation in photosynthetic organisms"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Streptosporangium;s__Streptosporangium amethystogenes"
metaerg.pl|06166	00720	"Reductive carboxylate cycle (CO2 fixation)"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Streptosporangium;s__Streptosporangium amethystogenes"
metaerg.pl|06166	02060	"Phosphotransferase system (PTS)"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Streptosporangium;s__Streptosporangium amethystogenes"
metaerg.pl|06166	00620	"Pyruvate metabolism"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Streptosporangium;s__Streptosporangium amethystogenes"
metaerg.pl|06166	00230	"Purine metabolism"	"d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Streptosporangium;s__Streptosporangium amethystogenes"
metaerg.pl|06167	00230	"Purine metabolism"	"d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__GWA2-73-35;g__AR37;s__AR37 sp003220345"
metaerg.pl|06167	03030	"DNA replication"	"d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__GWA2-73-35;g__AR37;s__AR37 sp003220345"
metaerg.pl|06167	01030	"Glycan structures - biosynthesis 1"	"d__Bacteria;p__Methylomirabilota;c__Methylomirabilia;o__Rokubacteriales;f__GWA2-73-35;g__AR37;s__AR37 sp003220345"
metaerg.pl|06169	00040	"Pentose and glucuronate interconversions"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__Bin94;s__Bin94 sp002238865"
metaerg.pl|06173	00251	"Glutamate metabolism"	"d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__MEBICO9517;g__MEBICO9517;s__MEBICO9517 sp003285105"
metaerg.pl|06173	00330	"Arginine and proline metabolism"	"d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__MEBICO9517;g__MEBICO9517;s__MEBICO9517 sp003285105"
metaerg.pl|06173	00910	"Nitrogen metabolism"	"d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__MEBICO9517;g__MEBICO9517;s__MEBICO9517 sp003285105"
metaerg.pl|06173	00471	"D-Glutamine and D-glutamate metabolism"	"d__Bacteria;p__Bacteroidota;c__Rhodothermia;o__Rhodothermales;f__MEBICO9517;g__MEBICO9517;s__MEBICO9517 sp003285105"
metaerg.pl|06179	00100	"Biosynthesis of steroids"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735"
metaerg.pl|06204	02020	"Two-component system - General"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__BD2-11;s__BD2-11 sp002238605"
metaerg.pl|06207	00970	"Aminoacyl-tRNA biosynthesis"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|06207	00860	"Porphyrin and chlorophyll metabolism"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|06207	00251	"Glutamate metabolism"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|06209	00240	"Pyrimidine metabolism"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__Bin94;s__Bin94 sp002238865"
metaerg.pl|06215	00790	"Folate biosynthesis"	"d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Methylococcales;f__Methylomonadaceae;g__Methylobacter;s__Methylobacter marinus"
metaerg.pl|06218	00240	"Pyrimidine metabolism"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|06218	00983	"Drug metabolism - other enzymes"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|06219	00251	"Glutamate metabolism"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735"
metaerg.pl|06219	00252	"Alanine and aspartate metabolism"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735"
metaerg.pl|06219	00240	"Pyrimidine metabolism"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735"
metaerg.pl|06220	00240	"Pyrimidine metabolism"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA2988;s__UBA2988 sp002346665"
metaerg.pl|06221	03010	"Ribosome"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__UBA822;s__UBA822 sp002712565"
metaerg.pl|06225	00240	"Pyrimidine metabolism"	"d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales_A;f__Planococcaceae;g__Planomicrobium;s__Planomicrobium soli"
metaerg.pl|06236	04011	"MAPK signaling pathway - yeast"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|06236	02020	"Two-component system - General"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|06236	03090	"Type II secretion system"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|06236	00790	"Folate biosynthesis"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|06236	00340	"Histidine metabolism"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|06236	00983	"Drug metabolism - other enzymes"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|06236	00230	"Purine metabolism"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|06236	00240	"Pyrimidine metabolism"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|06236	03030	"DNA replication"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|06248	00010	"Glycolysis / Gluconeogenesis"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735"
metaerg.pl|06248	00710	"Carbon fixation in photosynthetic organisms"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735"
metaerg.pl|06248	00230	"Purine metabolism"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735"
metaerg.pl|06248	05111	"Vibrio cholerae pathogenic cycle"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735"
metaerg.pl|06248	00620	"Pyruvate metabolism"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735"
metaerg.pl|06248	03090	"Type II secretion system"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735"
metaerg.pl|06248	02020	"Two-component system - General"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735"
metaerg.pl|06248	04011	"MAPK signaling pathway - yeast"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735"
metaerg.pl|06248	00790	"Folate biosynthesis"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735"
metaerg.pl|06249	03090	"Type II secretion system"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735"
metaerg.pl|06249	02020	"Two-component system - General"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735"
metaerg.pl|06249	04011	"MAPK signaling pathway - yeast"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735"
metaerg.pl|06249	00790	"Folate biosynthesis"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735"
metaerg.pl|06251	02020	"Two-component system - General"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__RSA9;f__RSA9;g__RSA9;s__RSA9 sp003242735"
metaerg.pl|06255	00910	"Nitrogen metabolism"	"d__Bacteria;p__Myxococcota;c__Bradimonadia;o__Bradymonadales;f__Bradymonadaceae;g__B210;s__B210 sp003260125"
metaerg.pl|06260	00550	"Peptidoglycan biosynthesis"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|06260	02020	"Two-component system - General"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|06260	00910	"Nitrogen metabolism"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|06260	00251	"Glutamate metabolism"	"d__Bacteria;p__Gemmatimonadota;c__Gemmatimonadetes;o__SG8-23;f__UBA6960;g__SZUA-318;s__SZUA-318 sp003248075"
metaerg.pl|01394	00340	"Histidine metabolism"	"d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__Natronohydrobacter;s__Natronohydrobacter thiooxidans"
