#Gene	Contig	Start	End	Gene_Length	Strand	SP	TM	sprot_id	sprot_desc	Taxonomy
metaerg.pl|03356	NODE_17_length_116352_cov_46.5074	53787	54377	591	-1	No	0	sp|Q74H36|CS4F1_GEOSL	"CRISPR-associated exonuclease Cas4/endonuclease Cas1 fusion"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03368	NODE_17_length_116352_cov_46.5074	66245	67108	864	-1	No	0	sp|P74594|Y1563_SYNY3	"Putative kinase slr1563"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03369	NODE_17_length_116352_cov_46.5074	67184	68455	1272	-1	No	0	sp|Q1RJ61|Y522_RICBR	"Uncharacterized zinc protease RBE_0522"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03370	NODE_17_length_116352_cov_46.5074	68602	70128	1527	1	No	1	sp|P54979|CRTJ_MYXXA	"zeta-carotene-forming phytoene desaturase"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03378	NODE_17_length_116352_cov_46.5074	72796	73818	1023	-1	No	0	sp|Q5JI69|TDH_THEKO	"L-threonine 3-dehydrogenase"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03380	NODE_17_length_116352_cov_46.5074	74156	75223	1068	-1	No	0	sp|Q59002|Y1607_METJA	"Uncharacterized glycosyltransferase MJ1607"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia spumigena
metaerg.pl|03382	NODE_17_length_116352_cov_46.5074	76489	77364	876	1	No	0	sp|P48279|YCF39_CYAPA	"hypothetical protein"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03383	NODE_17_length_116352_cov_46.5074	77542	79038	1497	1	No	0	sp|P16534|HLYD_MANHA	"Leukotoxin secretion protein D"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03385	NODE_17_length_116352_cov_46.5074	81193	83847	2655	-1	No	5	sp|Q93FH2|LKB13_MANHA	"Leukotoxin translocation ATP-binding protein LktB"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03388	NODE_17_length_116352_cov_46.5074	84714	85556	843	-1	No	5	sp|P73555|Y875_SYNY3	"Uncharacterized membrane protein sll0875"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia spumigena
metaerg.pl|03394	NODE_17_length_116352_cov_46.5074	89317	90021	705	-1	No	0	sp|P72667|RSME_SYNY3	"Ribosomal RNA small subunit methyltransferase E"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03397	NODE_17_length_116352_cov_46.5074	91261	93180	1920	-1	No	0	sp|P72854|SIR_SYNY3	"Sulfite reductase [ferredoxin]"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia spumigena
metaerg.pl|03401	NODE_17_length_116352_cov_46.5074	94439	95386	948	1	YES	0	sp|P14300|DRAG_RHORU	"ADP-ribosyl-[dinitrogen reductase] glycohydrolase"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03403	NODE_17_length_116352_cov_46.5074	95630	95956	327	-1	No	0	sp|Q7SIA8|CUTA_THET8	"Divalent-cation tolerance protein CutA"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia spumigena
metaerg.pl|03414	NODE_17_length_116352_cov_46.5074	101419	103239	1821	-1	No	3	sp|Q2SIN5|MSBA_HAHCH	"Lipid A export ATP-binding/permease protein MsbA"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03420	NODE_17_length_116352_cov_46.5074	104742	105695	954	-1	No	0	sp|P73090|PHOL_SYNY3	"PhoH-like protein"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03422	NODE_17_length_116352_cov_46.5074	106307	106567	261	-1	No	0	sp|B2IVK6|RS16_NOSP7	"30S ribosomal protein S16"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03423	NODE_17_length_116352_cov_46.5074	106965	108431	1467	-1	No	0	sp|P74214|SRP54_SYNY3	"Signal recognition particle protein"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03425	NODE_17_length_116352_cov_46.5074	109513	110580	1068	1	No	0	sp|Q8P5Z7|ALF1_XANCP	"Probable fructose-bisphosphate aldolase class 1"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Gloeocapsaceae;g__Gloeocapsa;s__Gloeocapsa sp000332035
metaerg.pl|03428	NODE_17_length_116352_cov_46.5074	112197	114776	2580	1	YES	0	sp|Q9HUX3|CNTO_PSEAE	"Metal-pseudopaline receptor CntO"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Chroococcidiopsidaceae;g__Chroogloeocystis;s__Chroogloeocystis sp002964865
metaerg.pl|03430	NODE_17_length_116352_cov_46.5074	114818	115771	954	1	YES	1	sp|C0SP94|YHFQ_BACSU	"Putative ABC transporter substrate-binding lipoprotein YhfQ"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nodularia;s__Nodularia sp002218065
metaerg.pl|03433	NODE_17_length_116352_cov_46.5074	115872	116351	480	-1	No	0	sp|Q58604|Y1207_METJA	"Uncharacterized N-acetyltransferase MJ1207"	d__Bacteria;p__Cyanobacteria;c__Cyanobacteriia;o__Cyanobacteriales;f__Nostocaceae;g__Nostoc;s__Nostoc sp002246015
metaerg.pl|03437	NODE_18_length_116309_cov_15.0601	1412	1966	555	1	No	0	sp|Q8KAE4|Y2219_CHLTE	"Macro domain-containing protein CT2219"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Alcanivorax;s__Alcanivorax sp002354605
metaerg.pl|03438	NODE_18_length_116309_cov_15.0601	2050	3231	1182	-1	No	0	sp|Q7MYD5|ARGE_PHOLL	"Acetylornithine deacetylase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03450	NODE_18_length_116309_cov_15.0601	10005	10385	381	-1	No	0	sp|A1SDW8|PAND_NOCSJ	"Aspartate 1-decarboxylase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03452	NODE_18_length_116309_cov_15.0601	12013	14658	2646	1	No	0	sp|P9WM40|Y1278_MYCTO	"hypothetical protein"	d__Bacteria;p__Dormibacterota;c__Dormibacteria;o__Dormibacterales;f__Dormibacteraceae;g__Palsa-870;s__Palsa-870 sp003151935
metaerg.pl|03460	NODE_18_length_116309_cov_15.0601	20610	21647	1038	-1	No	0	sp|Q48935|APAH_MYCRA	"Acetylpolyamine amidohydrolase"	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Beijerinckiaceae;g__Methylobacterium;s__Methylobacterium sp000019365
metaerg.pl|03461	NODE_18_length_116309_cov_15.0601	21922	22854	933	1	No	0	sp|Q9KD30|MNTB_BACHD	"Manganese transport system ATP-binding protein MntB"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03462	NODE_18_length_116309_cov_15.0601	22845	23831	987	1	No	9	sp|Q92AG0|MNTC_LISIN	"Manganese transport system membrane protein MntC"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03464	NODE_18_length_116309_cov_15.0601	23952	25109	1158	1	YES	0	sp|Q9KFG3|MNTA_BACHD	"Manganese-binding lipoprotein MntA"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03470	NODE_18_length_116309_cov_15.0601	26583	27770	1188	1	No	0	sp|Q5YZX1|HRCA_NOCFA	"Heat-inducible transcription repressor HrcA"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03471	NODE_18_length_116309_cov_15.0601	27832	28959	1128	1	No	0	sp|Q6AEC0|DNAJ_LEIXX	"Chaperone protein DnaJ"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03472	NODE_18_length_116309_cov_15.0601	28970	29713	744	1	No	0	sp|P72667|RSME_SYNY3	"Ribosomal RNA small subunit methyltransferase E"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03474	NODE_18_length_116309_cov_15.0601	30655	31629	975	1	No	0	sp|P0A5S1|PHOL_MYCBO	"PhoH-like protein"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Pseudonocardiaceae;g__Prauserella_A;s__Prauserella_A marina
metaerg.pl|03475	NODE_18_length_116309_cov_15.0601	31631	32116	486	1	No	0	sp|A4XAD4|YBEY_SALTO	"Endoribonuclease YbeY"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03476	NODE_18_length_116309_cov_15.0601	32148	33686	1539	1	No	3	sp|P9WFP0|Y2366_MYCTO	"hypothetical protein"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03478	NODE_18_length_116309_cov_15.0601	33664	34104	441	1	No	0	sp|P32320|CDD_HUMAN	"Cytidine deaminase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03479	NODE_18_length_116309_cov_15.0601	34101	35078	978	1	No	0	sp|A0QEB0|ERA_MYCA1	"GTPase Era"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03487	NODE_18_length_116309_cov_15.0601	40183	41379	1197	1	No	0	sp|Q4FP21|DMDA_PELUB	"Dimethylsulfonioproprionate demethylase DmdA"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Pseudonocardiaceae;g__Saccharopolyspora;s__Saccharopolyspora erythraea
metaerg.pl|03489	NODE_18_length_116309_cov_15.0601	42298	43998	1701	1	No	0	sp|A4FL80|FTHS_SACEN	"Formate--tetrahydrofolate ligase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Pseudonocardiaceae;g__Pseudonocardia;s__Pseudonocardia acaciae
metaerg.pl|03491	NODE_18_length_116309_cov_15.0601	44594	45949	1356	1	No	0	sp|I6Y0R5|FOLC_MYCTU	"Dihydrofolate synthase/folylpolyglutamate synthase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Pseudonocardiaceae;g__Sciscionella;s__Sciscionella marina
metaerg.pl|03492	NODE_18_length_116309_cov_15.0601	45946	46791	846	1	No	0	sp|P77300|XYNR_ECOLI	"HTH-type transcriptional regulator XynR"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03495	NODE_18_length_116309_cov_15.0601	47527	48705	1179	-1	No	0	sp|P45857|ACDB_BACSU	"Acyl-CoA dehydrogenase"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halieaceae;g__Luminiphilus;s__Luminiphilus sp000169115
metaerg.pl|03496	NODE_18_length_116309_cov_15.0601	48851	51301	2451	-1	No	0	sp|P9WN14|Y2006_MYCTO	"Uncharacterized glycosyl hydrolase MT2062"	d__Bacteria;p__Actinobacteriota;c__Thermoleophilia;o__Solirubrobacterales;f__Solirubrobacteraceae;g__Patulibacter;s__Patulibacter medicamentivorans
metaerg.pl|03497	NODE_18_length_116309_cov_15.0601	51360	52415	1056	-1	No	1	sp|A1S1Q3|TDH_SHEAM	"L-threonine 3-dehydrogenase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Actinomycetales;f__Beutenbergiaceae;g__Ruania;s__Ruania albidiflava
metaerg.pl|03505	NODE_18_length_116309_cov_15.0601	55437	56465	1029	-1	No	0	sp|P94551|ETFA_BACSU	"Electron transfer flavoprotein subunit alpha"	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__MedAcidi-G1;g__S20-B6;s__S20-B6 sp002346745
metaerg.pl|03506	NODE_18_length_116309_cov_15.0601	56462	57229	768	-1	No	0	sp|O33095|ETFB_MYCLE	"Electron transfer flavoprotein subunit beta"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03507	NODE_18_length_116309_cov_15.0601	57638	60148	2511	-1	No	0	sp|Q9AGP8|DMGO_ARTGO	"Dimethylglycine oxidase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03508	NODE_18_length_116309_cov_15.0601	60184	60873	690	-1	No	0	sp|P32425|YIN1_STRAM	"Uncharacterized HTH-type transcriptional regulator in unstable DNA locus"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03509	NODE_18_length_116309_cov_15.0601	61032	62522	1491	-1	No	0	sp|A9CH39|PHRB_AGRFC	"(6-4) photolyase"	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Microtrichaceae;g__Microthrix;s__Microthrix parvicella
metaerg.pl|03510	NODE_18_length_116309_cov_15.0601	62581	63033	453	-1	No	0	sp|P9WFD0|Y2026_MYCTO	"Universal stress protein MT2085"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03511	NODE_18_length_116309_cov_15.0601	63067	64701	1635	-1	No	12	sp|G3XCN6|BETS_RHIML	"Glycine betaine/proline betaine transporter BetS"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03515	NODE_18_length_116309_cov_15.0601	65552	66127	576	1	No	0	sp|Q8KP10|ACT_BACMT	"Methanol dehydrogenase activator"	d__Bacteria;p__Hydrogenedentota;c__Hydrogenedentia;o__Hydrogenedentiales;f__GCA-2746185;g__GCA-2746185;s__GCA-2746185 sp002746185
metaerg.pl|03520	NODE_18_length_116309_cov_15.0601	68655	69101	447	1	No	0	sp|Q2NS89|Y1711_SODGM	"Acetyltransferase SG1711"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__Micromonosporaceae;g__Dactylosporangium;s__Dactylosporangium aurantiacum
metaerg.pl|03521	NODE_18_length_116309_cov_15.0601	69101	69850	750	1	No	0	sp|A4F9T9|RECO_SACEN	"DNA repair protein RecO"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03522	NODE_18_length_116309_cov_15.0601	69921	70733	813	1	No	0	sp|Q47RM6|DPDP_THEFY	"Trans,polycis-polyprenyl diphosphate synthase ((2Z,6E)-farnesyl diphosphate specific)"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03523	NODE_18_length_116309_cov_15.0601	70753	71598	846	-1	No	0	sp|Q52815|AAPP_RHIL3	"General L-amino acid transport ATP-binding protein AapP"	d__Bacteria;p__Actinobacteriota;c__Acidimicrobiia;o__Microtrichales;f__Ilumatobacteraceae;g__Ilumatobacter;s__Ilumatobacter nonamiensis
metaerg.pl|03524	NODE_18_length_116309_cov_15.0601	71595	72854	1260	-1	No	9	sp|Q52814|AAPM_RHIL3	"General L-amino acid transport system permease protein AapM"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Jiangellales;f__Jiangellaceae;g__Phytoactinopolyspora;s__Phytoactinopolyspora sp003287285
metaerg.pl|03526	NODE_18_length_116309_cov_15.0601	72854	74044	1191	-1	No	6	sp|Q52813|AAPQ_RHIL3	"General L-amino acid transport system permease protein AapQ"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Jiangellales;f__Jiangellaceae;g__Phytoactinopolyspora;s__Phytoactinopolyspora sp003287285
metaerg.pl|03528	NODE_18_length_116309_cov_15.0601	74159	75337	1179	-1	YES	0	sp|P45766|YHDW_ECOLI	"Putative amino-acid ABC transporter-binding protein YhdW"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Jiangellales;f__Jiangellaceae;g__Phytoactinopolyspora;s__Phytoactinopolyspora sp003287285
metaerg.pl|03530	NODE_18_length_116309_cov_15.0601	75647	76975	1329	-1	No	0	sp|P40193|PTSJ_SALTY	"Vitamin B6 salvage pathway transcriptional repressor PtsJ"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03531	NODE_18_length_116309_cov_15.0601	77324	78409	1086	1	No	10	sp|P0AA72|YEDA_ECO57	"Uncharacterized inner membrane transporter YedA"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03536	NODE_18_length_116309_cov_15.0601	80108	80980	873	-1	No	0	sp|A6QR56|A16A1_BOVIN	"Aldehyde dehydrogenase family 16 member A1"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03537	NODE_18_length_116309_cov_15.0601	80984	82456	1473	-1	No	0	sp|O34660|ALDH4_BACSU	"Putative aldehyde dehydrogenase DhaS"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03538	NODE_18_length_116309_cov_15.0601	82482	83444	963	-1	No	0	sp|Q91YP3|DEOC_MOUSE	"Deoxyribose-phosphate aldolase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03541	NODE_18_length_116309_cov_15.0601	84887	86419	1533	1	No	0	sp|P06108|P49_STRLI	"hypothetical protein"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03548	NODE_18_length_116309_cov_15.0601	88862	90637	1776	-1	YES	0	sp|Q2RGY4|GATA_MOOTA	"Glutamyl-tRNA(Gln) amidotransferase subunit A"	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Alcanivoracaceae;g__Alcanivorax;s__Alcanivorax sp002337465
metaerg.pl|03550	NODE_18_length_116309_cov_15.0601	91008	92393	1386	1	No	0	sp|Q6A964|SYG_CUTAK	"Glycine--tRNA ligase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03560	NODE_18_length_116309_cov_15.0601	97070	98458	1389	1	No	0	sp|P00946|MANA_ECOLI	"Mannose-6-phosphate isomerase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03563	NODE_18_length_116309_cov_15.0601	100853	102715	1863	1	No	0	sp|Q9S1N4|DNAG_STRCO	"DNA primase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03576	NODE_18_length_116309_cov_15.0601	112002	112793	792	-1	No	1	sp|O28852|Y1420_ARCFU	"hypothetical protein"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03578	NODE_18_length_116309_cov_15.0601	112832	114166	1335	-1	YES	5	sp|O59179|STOPP_PYRHO	"Membrane-bound protease PH1510"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03581	NODE_18_length_116309_cov_15.0601	114310	114615	306	1	No	0	sp|P9WFQ0|Y1898_MYCTO	"hypothetical protein"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03588	NODE_19_length_114209_cov_55.1989	2403	3599	1197	-1	No	0	sp|P38021|OAT_BACSU	"Ornithine aminotransferase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03589	NODE_19_length_114209_cov_55.1989	3703	4821	1119	-1	No	0	sp|Q54GT6|SPYA_DICDI	"Serine--pyruvate aminotransferase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Euzebyales;f__Euzebyaceae;g__Euzebya;s__Euzebya sp003073135
metaerg.pl|03590	NODE_19_length_114209_cov_55.1989	5145	6530	1386	1	No	11	sp|Q6LX42|AGCS_METMP	"Sodium/alanine symporter AgcS"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Streptosporangiales;f__Streptosporangiaceae;g__Thermobispora;s__Thermobispora bispora
metaerg.pl|03592	NODE_19_length_114209_cov_55.1989	6619	7146	528	-1	No	0	sp|A0QUX7|ILVH_MYCS2	"Acetolactate synthase small subunit"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03593	NODE_19_length_114209_cov_55.1989	7143	9035	1893	-1	No	0	sp|P9WG40|ILVB1_MYCTO	"Acetolactate synthase large subunit IlvB1"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03594	NODE_19_length_114209_cov_55.1989	9400	11292	1893	-1	No	0	sp|Q47NL9|DXS_THEFY	"1-deoxy-D-xylulose-5-phosphate synthase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03598	NODE_19_length_114209_cov_55.1989	12970	14466	1497	-1	No	0	sp|Q9Z578|GATB_STRCO	"Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit B"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03599	NODE_19_length_114209_cov_55.1989	14463	16046	1584	-1	No	0	sp|A0LSR0|GATA_ACIC1	"Glutamyl-tRNA(Gln) amidotransferase subunit A"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03600	NODE_19_length_114209_cov_55.1989	16161	16457	297	-1	No	0	sp|Q1AXT1|GATC_RUBXD	"Aspartyl/glutamyl-tRNA(Asn/Gln) amidotransferase subunit C"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
metaerg.pl|03601	NODE_19_length_114209_cov_55.1989	16729	17247	519	1	No	0	sp|Q51732|DEGLY_PYRFU	"Deglycase PfpI"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Mycobacteriales;f__QHCA01;g__QHCA01;s__QHCA01 sp003244095
metaerg.pl|03602	NODE_19_length_114209_cov_55.1989	17470	18075	606	1	No	0	sp|Q1MW86|STTH_STRA9	"Streptothricin hydrolase"	d__Bacteria;p__Actinobacteriota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Nitriliruptor;s__Nitriliruptor alkaliphilus
