#Gene	Contig	Start	End	Gene_Length	Strand	SP	TM	genomedb_acc	Taxonomy
metaerg.pl|00862	NODE_3_length_206448_cov_46.9221	140719	142086	1368	1	No	12	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00864	NODE_3_length_206448_cov_46.9221	142171	142377	207	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00865	NODE_3_length_206448_cov_46.9221	142458	142814	357	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00866	NODE_3_length_206448_cov_46.9221	142955	145222	2268	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00867	NODE_3_length_206448_cov_46.9221	145391	146251	861	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00868	NODE_3_length_206448_cov_46.9221	146391	147653	1263	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00869	NODE_3_length_206448_cov_46.9221	147826	148545	720	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00870	NODE_3_length_206448_cov_46.9221	148542	149483	942	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00871	NODE_3_length_206448_cov_46.9221	149480	150757	1278	-1	No	11	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00873	NODE_3_length_206448_cov_46.9221	151019	151921	903	-1	No	10	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00875	NODE_3_length_206448_cov_46.9221	152079	153158	1080	1	No	10	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00877	NODE_3_length_206448_cov_46.9221	153177	154250	1074	-1	No	1	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00879	NODE_3_length_206448_cov_46.9221	154584	154859	276	1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00880	NODE_3_length_206448_cov_46.9221	154871	156232	1362	1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00881	NODE_3_length_206448_cov_46.9221	156613	157734	1122	1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00882	NODE_3_length_206448_cov_46.9221	157724	158998	1275	1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00883	NODE_3_length_206448_cov_46.9221	159075	160913	1839	1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00886	NODE_3_length_206448_cov_46.9221	161849	162559	711	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00887	NODE_3_length_206448_cov_46.9221	162727	163122	396	1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00888	NODE_3_length_206448_cov_46.9221	163119	163937	819	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00889	NODE_3_length_206448_cov_46.9221	164509	165372	864	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00890	NODE_3_length_206448_cov_46.9221	165479	165976	498	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00891	NODE_3_length_206448_cov_46.9221	166282	167529	1248	1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00892	NODE_3_length_206448_cov_46.9221	167622	168695	1074	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00893	NODE_3_length_206448_cov_46.9221	168796	170172	1377	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00894	NODE_3_length_206448_cov_46.9221	170443	171663	1221	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00895	NODE_3_length_206448_cov_46.9221	171742	172671	930	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00896	NODE_3_length_206448_cov_46.9221	172668	175847	3180	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00897	NODE_3_length_206448_cov_46.9221	175826	176920	1095	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00898	NODE_3_length_206448_cov_46.9221	176917	178110	1194	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00899	NODE_3_length_206448_cov_46.9221	178103	178903	801	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00900	NODE_3_length_206448_cov_46.9221	178916	180139	1224	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00901	NODE_3_length_206448_cov_46.9221	180153	181181	1029	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00902	NODE_3_length_206448_cov_46.9221	181310	182758	1449	-1	No	2	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00904	NODE_3_length_206448_cov_46.9221	183030	183884	855	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00905	NODE_3_length_206448_cov_46.9221	183871	184419	549	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00906	NODE_3_length_206448_cov_46.9221	184433	185581	1149	-1	YES	1	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00909	NODE_3_length_206448_cov_46.9221	185687	186109	423	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00910	NODE_3_length_206448_cov_46.9221	186297	187367	1071	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00911	NODE_3_length_206448_cov_46.9221	188013	188528	516	1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00912	NODE_3_length_206448_cov_46.9221	188612	189448	837	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00913	NODE_3_length_206448_cov_46.9221	189466	190383	918	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00915	NODE_3_length_206448_cov_46.9221	191079	191681	603	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00916	NODE_3_length_206448_cov_46.9221	192080	193681	1602	1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00917	NODE_3_length_206448_cov_46.9221	193794	197429	3636	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00918	NODE_3_length_206448_cov_46.9221	197422	200889	3468	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00919	NODE_3_length_206448_cov_46.9221	201221	202555	1335	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00920	NODE_3_length_206448_cov_46.9221	202572	203246	675	-1	No	6	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00922	NODE_3_length_206448_cov_46.9221	203281	204402	1122	-1	YES	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00924	NODE_3_length_206448_cov_46.9221	204871	205761	891	1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00925	NODE_3_length_206448_cov_46.9221	206261	206446	186	-1	No	0	GCF_003044065.1	d__Bacteria;p__Firmicutes;c__Bacilli;o__Bacillales;f__Salisediminibacteriaceae;g__Alkalicoccus;s__Alkalicoccus saliphilus
metaerg.pl|00927	NODE_4_length_188394_cov_35.2671	652	2577	1926	1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00928	NODE_4_length_188394_cov_35.2671	2704	3132	429	1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00929	NODE_4_length_188394_cov_35.2671	3279	3476	198	1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00930	NODE_4_length_188394_cov_35.2671	3492	3848	357	1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00931	NODE_4_length_188394_cov_35.2671	3901	4860	960	1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00932	NODE_4_length_188394_cov_35.2671	4879	7254	2376	1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00933	NODE_4_length_188394_cov_35.2671	7259	7558	300	1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00934	NODE_4_length_188394_cov_35.2671	7539	7895	357	1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00936	NODE_4_length_188394_cov_35.2671	8226	9197	972	1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00937	NODE_4_length_188394_cov_35.2671	9194	10057	864	-1	YES	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00939	NODE_4_length_188394_cov_35.2671	10054	10863	810	-1	YES	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00941	NODE_4_length_188394_cov_35.2671	10856	12511	1656	-1	YES	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00943	NODE_4_length_188394_cov_35.2671	12602	14743	2142	1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00944	NODE_4_length_188394_cov_35.2671	14733	15473	741	1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00945	NODE_4_length_188394_cov_35.2671	15470	16042	573	1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00946	NODE_4_length_188394_cov_35.2671	16138	16515	378	-1	YES	1	GCF_900102945.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Halomonadaceae;g__Halomonas_C;s__Halomonas_C muralis
metaerg.pl|00949	NODE_4_length_188394_cov_35.2671	16680	18122	1443	1	No	2	GCF_000014785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Nitrococcales;f__Halorhodospiraceae;g__Alkalilimnicola;s__Alkalilimnicola ehrlichii
metaerg.pl|00951	NODE_4_length_188394_cov_35.2671	18119	19501	1383	1	No	0	GCA_002362915.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Pseudomonadales;f__Pseudomonadaceae;g__Pseudomonas_A;s__Pseudomonas_A stutzeri_L
metaerg.pl|00952	NODE_4_length_188394_cov_35.2671	19617	20291	675	1	YES	2	GCA_002722315.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__GCA-2722315;s__GCA-2722315 sp002722315
metaerg.pl|00955	NODE_4_length_188394_cov_35.2671	20307	21134	828	-1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00956	NODE_4_length_188394_cov_35.2671	21160	22020	861	-1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00957	NODE_4_length_188394_cov_35.2671	22053	22868	816	-1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00959	NODE_4_length_188394_cov_35.2671	23510	23782	273	1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00960	NODE_4_length_188394_cov_35.2671	23772	24596	825	1	YES	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00962	NODE_4_length_188394_cov_35.2671	24621	25010	390	-1	No	0	GCF_001708965.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Chromatiales;f__Sedimenticolaceae;g__Thiodiazotropha;s__Thiodiazotropha endoloripes_C
metaerg.pl|00963	NODE_4_length_188394_cov_35.2671	25081	28566	3486	1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00964	NODE_4_length_188394_cov_35.2671	28617	29381	765	1	YES	1	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00967	NODE_4_length_188394_cov_35.2671	29388	31403	2016	1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00968	NODE_4_length_188394_cov_35.2671	31513	31953	441	1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00970	NODE_4_length_188394_cov_35.2671	32319	32936	618	-1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00974	NODE_4_length_188394_cov_35.2671	34376	37045	2670	-1	No	28	GCF_001429785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Xanthomonadaceae;g__Lysobacter;s__Lysobacter sp001429785
metaerg.pl|00976	NODE_4_length_188394_cov_35.2671	37225	38145	921	1	No	0	GCA_002842835.1	d__Bacteria;p__Proteobacteria;c__Alphaproteobacteria;o__Rhodobacterales;f__Rhodobacteraceae;g__PHEG01;s__PHEG01 sp002842835
metaerg.pl|00977	NODE_4_length_188394_cov_35.2671	38152	39507	1356	1	No	0	GCF_900107165.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosomonas;s__Nitrosomonas halophila
metaerg.pl|00978	NODE_4_length_188394_cov_35.2671	39598	40662	1065	1	No	0	GCF_900107165.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosomonas;s__Nitrosomonas halophila
metaerg.pl|00979	NODE_4_length_188394_cov_35.2671	40670	41743	1074	1	No	0	GCF_900107165.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosomonas;s__Nitrosomonas halophila
metaerg.pl|00980	NODE_4_length_188394_cov_35.2671	41807	43303	1497	1	No	0	GCF_900107165.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Burkholderiales;f__Nitrosomonadaceae;g__Nitrosomonas;s__Nitrosomonas halophila
metaerg.pl|00981	NODE_4_length_188394_cov_35.2671	43427	44611	1185	-1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00982	NODE_4_length_188394_cov_35.2671	44611	44865	255	-1	No	0	GCA_002722315.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__GCA-2722315;s__GCA-2722315 sp002722315
metaerg.pl|00983	NODE_4_length_188394_cov_35.2671	44862	45836	975	-1	YES	1	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00986	NODE_4_length_188394_cov_35.2671	45817	47610	1794	-1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00987	NODE_4_length_188394_cov_35.2671	47823	48983	1161	1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00988	NODE_4_length_188394_cov_35.2671	48983	49780	798	1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00989	NODE_4_length_188394_cov_35.2671	49774	50838	1065	1	No	6	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00991	NODE_4_length_188394_cov_35.2671	50835	51905	1071	1	No	6	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00993	NODE_4_length_188394_cov_35.2671	51979	52314	336	-1	YES	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00995	NODE_4_length_188394_cov_35.2671	52383	53030	648	1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00996	NODE_4_length_188394_cov_35.2671	53011	53262	252	-1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00997	NODE_4_length_188394_cov_35.2671	53267	54526	1260	-1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00998	NODE_4_length_188394_cov_35.2671	54586	55545	960	-1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
metaerg.pl|00999	NODE_4_length_188394_cov_35.2671	55592	56527	936	-1	No	0	GCF_001187785.1	d__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Xanthomonadales;f__Wenzhouxiangellaceae;g__Wenzhouxiangella;s__Wenzhouxiangella marina
