metaerg.pl|00012	K00789
metaerg.pl|03022	K00428
metaerg.pl|03022	K05301
metaerg.pl|03024	K17229
metaerg.pl|03026	K05301
metaerg.pl|03033	K01785
metaerg.pl|03036	K03744
metaerg.pl|03040	K01514
metaerg.pl|03040	K01524
metaerg.pl|03041	K00937
metaerg.pl|03042	K00599
metaerg.pl|03042	K15256
metaerg.pl|03043	K00599
metaerg.pl|03043	K15257
metaerg.pl|03046	K00249
metaerg.pl|03046	K11731
metaerg.pl|03046	K06446
metaerg.pl|03046	K00253
metaerg.pl|03046	K00248
metaerg.pl|03046	K00120
metaerg.pl|03046	K14448
metaerg.pl|03046	K21782
metaerg.pl|03051	K01768
metaerg.pl|03051	K09571
metaerg.pl|03051	K05864
metaerg.pl|03051	K08884
metaerg.pl|03051	K09667
metaerg.pl|03051	K01802
metaerg.pl|03051	K09574
metaerg.pl|03051	K04460
metaerg.pl|03053	K00128
metaerg.pl|03053	K00154
metaerg.pl|03055	K05844
metaerg.pl|03056	K05844
metaerg.pl|03060	K12420
metaerg.pl|03061	K01768
metaerg.pl|03064	K07638
metaerg.pl|03064	K07653
metaerg.pl|03064	K07636
metaerg.pl|03064	K02482
metaerg.pl|03064	K02480
metaerg.pl|03064	K07678
metaerg.pl|03064	K10715
metaerg.pl|03064	K11527
metaerg.pl|03064	K08479
metaerg.pl|03064	K10916
metaerg.pl|03064	K02668
metaerg.pl|03064	K03388
metaerg.pl|03064	K07710
metaerg.pl|03064	K01768
metaerg.pl|03064	K02489
metaerg.pl|03064	K07716
metaerg.pl|03064	K04757
metaerg.pl|03064	K11357
metaerg.pl|03064	K10125
metaerg.pl|03064	K13761
metaerg.pl|03064	K11383
metaerg.pl|03064	K02486
metaerg.pl|03064	K12767
metaerg.pl|03064	K07769
metaerg.pl|03064	K07717
metaerg.pl|03064	K07675
metaerg.pl|03064	K07647
metaerg.pl|03064	K10681
metaerg.pl|03064	K07676
metaerg.pl|03064	K06379
metaerg.pl|03064	K07644
metaerg.pl|03064	K07709
metaerg.pl|03064	K07711
metaerg.pl|03064	K11354
metaerg.pl|03064	K07778
metaerg.pl|03064	K07768
metaerg.pl|03064	K07651
metaerg.pl|03064	K07718
metaerg.pl|03064	K02478
metaerg.pl|03064	K07679
metaerg.pl|03064	K07648
metaerg.pl|03064	K03407
metaerg.pl|03064	K07637
metaerg.pl|03064	K07654
metaerg.pl|03064	K07682
metaerg.pl|03064	K07652
metaerg.pl|03064	K07646
metaerg.pl|03064	K07641
metaerg.pl|03064	K01120
metaerg.pl|03064	K07673
metaerg.pl|03064	K07639
metaerg.pl|03064	K08475
metaerg.pl|03064	K07704
metaerg.pl|03064	K08282
metaerg.pl|03064	K01937
metaerg.pl|03064	K07645
metaerg.pl|03064	K07708
metaerg.pl|03064	K07677
metaerg.pl|03064	K02491
metaerg.pl|03064	K11231
metaerg.pl|03064	K07642
metaerg.pl|03064	K11711
metaerg.pl|03064	K11356
metaerg.pl|03064	K11640
metaerg.pl|03064	K02484
metaerg.pl|03064	K00760
metaerg.pl|03064	K07773
metaerg.pl|03065	K07514
metaerg.pl|03065	K10527
metaerg.pl|03065	K01825
metaerg.pl|03065	K07515
metaerg.pl|03065	K01692
metaerg.pl|03065	K00022
metaerg.pl|03065	K07516
metaerg.pl|03065	K01782
metaerg.pl|03065	K15016
metaerg.pl|03065	K13767
metaerg.pl|03065	K15019
metaerg.pl|03067	K14358
metaerg.pl|03068	K00620
metaerg.pl|03069	K03070
metaerg.pl|03075	K02535
metaerg.pl|03076	K03531
metaerg.pl|03077	K03590
metaerg.pl|03079	K02558
metaerg.pl|03079	K01925
metaerg.pl|03079	K01929
metaerg.pl|03079	K01924
metaerg.pl|03079	K01928
metaerg.pl|03080	K03588
metaerg.pl|03082	K01928
metaerg.pl|03082	K01925
metaerg.pl|03082	K01924
metaerg.pl|03082	K01929
metaerg.pl|03083	K01000
metaerg.pl|03085	K01928
metaerg.pl|03085	K05362
metaerg.pl|03085	K01925
metaerg.pl|03085	K01929
metaerg.pl|03086	K03587
metaerg.pl|03086	K12556
metaerg.pl|03086	K08384
metaerg.pl|03086	K05364
metaerg.pl|03086	K08884
metaerg.pl|03086	K05366
metaerg.pl|03086	K08282
metaerg.pl|03090	K03438
metaerg.pl|03091	K03925
metaerg.pl|03092	K07056
metaerg.pl|03093	K07121
metaerg.pl|03095	K07460
metaerg.pl|03098	K03600
metaerg.pl|03099	K04097
metaerg.pl|03099	K01800
metaerg.pl|03099	K00799
metaerg.pl|03099	K03599
metaerg.pl|03100	K00413
metaerg.pl|03103	K00412
metaerg.pl|03105	K02636
metaerg.pl|03105	K00411
metaerg.pl|03108	K02996
metaerg.pl|03109	K02871
metaerg.pl|03110	K06916
metaerg.pl|03111	K04771
metaerg.pl|03113	K00013
metaerg.pl|03113	K01496
metaerg.pl|03114	K00765
metaerg.pl|03115	K00790
metaerg.pl|03121	K03270
metaerg.pl|03127	K11072
metaerg.pl|03127	K02045
metaerg.pl|03127	K01996
metaerg.pl|03127	K06861
metaerg.pl|03127	K02071
metaerg.pl|03127	K11084
metaerg.pl|03127	K02017
metaerg.pl|03127	K01997
metaerg.pl|03127	K05847
metaerg.pl|03127	K02010
metaerg.pl|03127	K02006
metaerg.pl|03127	K02052
metaerg.pl|03127	K02000
metaerg.pl|03127	K11962
metaerg.pl|03127	K01990
metaerg.pl|03127	K02023
metaerg.pl|03127	K05816
metaerg.pl|03127	K01995
metaerg.pl|03127	K02049
metaerg.pl|03127	K01998
metaerg.pl|03127	K10111
metaerg.pl|03130	K11199
metaerg.pl|03130	K02795
metaerg.pl|03130	K11198
metaerg.pl|03130	K11200
metaerg.pl|03130	K02793
metaerg.pl|03130	K11201
metaerg.pl|03130	K02794
metaerg.pl|03130	K11203
metaerg.pl|03130	K02770
metaerg.pl|03130	K11202
metaerg.pl|03130	K02768
metaerg.pl|03130	K02769
metaerg.pl|03130	K02806
metaerg.pl|03131	K06958
metaerg.pl|03132	K02821
metaerg.pl|03132	K02812
metaerg.pl|03132	K02794
metaerg.pl|03132	K11189
metaerg.pl|03132	K02744
metaerg.pl|03132	K05881
metaerg.pl|03132	K02793
metaerg.pl|03133	K03592
metaerg.pl|03134	K09889
metaerg.pl|03140	K00066
metaerg.pl|03140	K02474
metaerg.pl|03140	K00012
metaerg.pl|03140	K02472
metaerg.pl|03140	K13015
metaerg.pl|03142	K01711
metaerg.pl|03142	K01784
metaerg.pl|03142	K08679
metaerg.pl|03143	K01790
metaerg.pl|03144	K01711
metaerg.pl|03144	K01784
metaerg.pl|03144	K01710
metaerg.pl|03145	K00067
metaerg.pl|03146	K00975
metaerg.pl|03146	K00640
metaerg.pl|03146	K00677
metaerg.pl|03146	K04042
metaerg.pl|03146	K02536
metaerg.pl|03146	K00963
metaerg.pl|03146	K01840
metaerg.pl|03146	K00966
metaerg.pl|03146	K11528
metaerg.pl|03146	K00972
metaerg.pl|03146	K00973
metaerg.pl|03148	K07644
metaerg.pl|03148	K07709
metaerg.pl|03148	K13532
metaerg.pl|03148	K06379
metaerg.pl|03148	K10681
metaerg.pl|03148	K07676
metaerg.pl|03148	K07650
metaerg.pl|03148	K01769
metaerg.pl|03148	K07675
metaerg.pl|03148	K07717
metaerg.pl|03148	K10942
metaerg.pl|03148	K13040
metaerg.pl|03148	K07647
metaerg.pl|03148	K10125
metaerg.pl|03148	K11629
metaerg.pl|03148	K11357
metaerg.pl|03148	K11617
metaerg.pl|03148	K04757
metaerg.pl|03148	K07769
metaerg.pl|03148	K11520
metaerg.pl|03148	K14509
metaerg.pl|03148	K12767
metaerg.pl|03148	K13761
metaerg.pl|03148	K02486
metaerg.pl|03148	K11383
metaerg.pl|03148	K07656
metaerg.pl|03148	K01768
metaerg.pl|03148	K07640
metaerg.pl|03148	K07710
metaerg.pl|03148	K07716
metaerg.pl|03148	K02489
metaerg.pl|03148	K07697
metaerg.pl|03148	K10916
metaerg.pl|03148	K08479
metaerg.pl|03148	K07674
metaerg.pl|03148	K03388
metaerg.pl|03148	K02668
metaerg.pl|03148	K10715
metaerg.pl|03148	K07678
metaerg.pl|03148	K02030
metaerg.pl|03148	K11527
metaerg.pl|03148	K13587
metaerg.pl|03148	K07636
metaerg.pl|03148	K07638
metaerg.pl|03148	K07653
metaerg.pl|03148	K02480
metaerg.pl|03148	K08801
metaerg.pl|03148	K02482
metaerg.pl|03148	K14489
metaerg.pl|03148	K11640
metaerg.pl|03148	K11356
metaerg.pl|03148	K02484
metaerg.pl|03148	K00760
metaerg.pl|03148	K07642
metaerg.pl|03148	K11711
metaerg.pl|03148	K02491
metaerg.pl|03148	K11231
metaerg.pl|03148	K07643
metaerg.pl|03148	K01937
metaerg.pl|03148	K08282
metaerg.pl|03148	K07704
metaerg.pl|03148	K10909
metaerg.pl|03148	K07708
metaerg.pl|03148	K07645
metaerg.pl|03148	K07677
metaerg.pl|03148	K07652
metaerg.pl|03148	K07639
metaerg.pl|03148	K08475
metaerg.pl|03148	K07673
metaerg.pl|03148	K01120
metaerg.pl|03148	K07641
metaerg.pl|03148	K13598
metaerg.pl|03148	K07646
metaerg.pl|03148	K07637
metaerg.pl|03148	K03407
metaerg.pl|03148	K07682
metaerg.pl|03148	K07649
metaerg.pl|03148	K00936
metaerg.pl|03148	K07777
metaerg.pl|03148	K07654
metaerg.pl|03148	K07718
metaerg.pl|03148	K07698
metaerg.pl|03148	K07651
metaerg.pl|03148	K07648
metaerg.pl|03148	K07679
metaerg.pl|03148	K02478
metaerg.pl|03148	K13533
metaerg.pl|03148	K11328
metaerg.pl|03148	K07711
metaerg.pl|03148	K00873
metaerg.pl|03148	K08884
metaerg.pl|03148	K07768
metaerg.pl|03148	K11633
metaerg.pl|03148	K07778
metaerg.pl|03148	K11354
metaerg.pl|03154	K05606
metaerg.pl|03155	K07639
metaerg.pl|03155	K01120
metaerg.pl|03155	K07673
metaerg.pl|03155	K07641
metaerg.pl|03155	K07646
metaerg.pl|03155	K03407
metaerg.pl|03155	K07682
metaerg.pl|03155	K07654
metaerg.pl|03155	K07648
metaerg.pl|03155	K07768
metaerg.pl|03155	K07778
metaerg.pl|03155	K11640
metaerg.pl|03155	K11356
metaerg.pl|03155	K02484
metaerg.pl|03155	K07642
metaerg.pl|03155	K08282
metaerg.pl|03155	K07710
metaerg.pl|03155	K08479
metaerg.pl|03155	K03388
metaerg.pl|03155	K02668
metaerg.pl|03155	K10715
metaerg.pl|03155	K07678
metaerg.pl|03155	K07636
metaerg.pl|03155	K07653
metaerg.pl|03155	K02480
metaerg.pl|03155	K02482
metaerg.pl|03155	K06379
metaerg.pl|03155	K07676
metaerg.pl|03155	K10681
metaerg.pl|03155	K07675
metaerg.pl|03155	K07647
metaerg.pl|03155	K10125
metaerg.pl|03155	K04757
metaerg.pl|03157	K02198
metaerg.pl|03159	K02200
metaerg.pl|03162	K00022
metaerg.pl|03162	K01692
metaerg.pl|03162	K07516
metaerg.pl|03162	K01782
metaerg.pl|03162	K15016
metaerg.pl|03162	K13767
metaerg.pl|03162	K07514
metaerg.pl|03162	K07515
metaerg.pl|03162	K10527
metaerg.pl|03162	K01825
metaerg.pl|03162	K15866
metaerg.pl|03165	K09686
metaerg.pl|03167	K05816
metaerg.pl|03167	K10111
metaerg.pl|03167	K01998
metaerg.pl|03167	K02049
metaerg.pl|03167	K01995
metaerg.pl|03167	K02000
metaerg.pl|03167	K02023
metaerg.pl|03167	K01990
metaerg.pl|03167	K02017
metaerg.pl|03167	K02006
metaerg.pl|03167	K02052
metaerg.pl|03167	K02010
metaerg.pl|03167	K05847
metaerg.pl|03167	K01997
metaerg.pl|03167	K11072
metaerg.pl|03167	K02045
metaerg.pl|03167	K02071
metaerg.pl|03167	K06861
metaerg.pl|03167	K01996
metaerg.pl|03168	K15864
metaerg.pl|03168	K05601
metaerg.pl|03168	K00368
metaerg.pl|03177	K00368
metaerg.pl|03177	K15864
metaerg.pl|03179	K02030
metaerg.pl|03179	K02029
metaerg.pl|03179	K16254
metaerg.pl|03182	K11715
metaerg.pl|03182	K00114
metaerg.pl|03182	K08860
metaerg.pl|03182	K14028
metaerg.pl|03182	K05358
metaerg.pl|03182	K08852
metaerg.pl|03189	K07106
metaerg.pl|03190	K18676
metaerg.pl|03191	K01443
metaerg.pl|03191	K02079
metaerg.pl|03192	K11073
metaerg.pl|03194	K11074
metaerg.pl|03196	K02054
metaerg.pl|03196	K11071
metaerg.pl|03198	K10230
metaerg.pl|03198	K02000
metaerg.pl|03198	K10195
metaerg.pl|03198	K01990
metaerg.pl|03198	K10243
metaerg.pl|03198	K11080
metaerg.pl|03198	K10000
metaerg.pl|03198	K02023
metaerg.pl|03198	K02018
metaerg.pl|03198	K02013
metaerg.pl|03198	K10235
metaerg.pl|03198	K06857
metaerg.pl|03198	K05816
metaerg.pl|03198	K11076
metaerg.pl|03198	K02049
metaerg.pl|03198	K01995
metaerg.pl|03198	K02065
metaerg.pl|03198	K10112
metaerg.pl|03198	K01998
metaerg.pl|03198	K10111
metaerg.pl|03198	K10562
metaerg.pl|03198	K02062
metaerg.pl|03198	K11072
metaerg.pl|03198	K02045
metaerg.pl|03198	K02068
metaerg.pl|03198	K10239
metaerg.pl|03198	K06861
metaerg.pl|03198	K02071
metaerg.pl|03198	K01996
metaerg.pl|03198	K10441
metaerg.pl|03198	K10199
metaerg.pl|03198	K11084
metaerg.pl|03198	K02032
metaerg.pl|03198	K02017
metaerg.pl|03198	K02056
metaerg.pl|03198	K02010
metaerg.pl|03198	K05847
metaerg.pl|03198	K01997
metaerg.pl|03198	K02003
metaerg.pl|03198	K02004
metaerg.pl|03198	K02006
metaerg.pl|03198	K02052
metaerg.pl|03200	K00825
metaerg.pl|03201	K13896
metaerg.pl|03201	K02032
metaerg.pl|03201	K02034
metaerg.pl|03201	K05847
metaerg.pl|03201	K02010
metaerg.pl|03201	K02006
metaerg.pl|03201	K02052
metaerg.pl|03201	K12371
metaerg.pl|03201	K02045
metaerg.pl|03201	K01996
metaerg.pl|03201	K06861
metaerg.pl|03201	K02071
metaerg.pl|03201	K02049
metaerg.pl|03201	K01995
metaerg.pl|03201	K10111
metaerg.pl|03201	K02031
metaerg.pl|03201	K02000
metaerg.pl|03201	K02023
metaerg.pl|03202	K02000
metaerg.pl|03202	K12372
metaerg.pl|03202	K02023
metaerg.pl|03202	K05816
metaerg.pl|03202	K01995
metaerg.pl|03202	K02049
metaerg.pl|03202	K02031
metaerg.pl|03202	K10111
metaerg.pl|03202	K01998
metaerg.pl|03202	K02045
metaerg.pl|03202	K11072
metaerg.pl|03202	K02068
metaerg.pl|03202	K06861
metaerg.pl|03202	K02071
metaerg.pl|03202	K01996
metaerg.pl|03202	K13896
metaerg.pl|03202	K02032
metaerg.pl|03202	K02017
metaerg.pl|03202	K01997
metaerg.pl|03202	K02010
metaerg.pl|03202	K05847
metaerg.pl|03202	K02006
metaerg.pl|03202	K02052
metaerg.pl|03203	K02035
metaerg.pl|03205	K13890
metaerg.pl|03205	K13894
metaerg.pl|03205	K02033
metaerg.pl|03205	K12369
metaerg.pl|03207	K02031
metaerg.pl|03207	K02033
metaerg.pl|03207	K02034
metaerg.pl|03212	K05568
metaerg.pl|03215	K05568
metaerg.pl|03230	K03088
metaerg.pl|03233	K09861
metaerg.pl|03236	K01509
metaerg.pl|03236	K05592
metaerg.pl|03236	K05591
metaerg.pl|03236	K03654
metaerg.pl|03238	K00428
metaerg.pl|03240	K08738
metaerg.pl|03244	K11754
metaerg.pl|03245	K01963
metaerg.pl|03248	K06131
metaerg.pl|03252	K12997
metaerg.pl|03252	K00698
metaerg.pl|03252	K13002
metaerg.pl|03252	K12983
metaerg.pl|03253	K03431
metaerg.pl|03253	K00966
metaerg.pl|03253	K01840
metaerg.pl|03253	K01835
metaerg.pl|03253	K01842
metaerg.pl|03254	K01840
metaerg.pl|03254	K00971
metaerg.pl|03254	K00966
metaerg.pl|03254	K01809
metaerg.pl|03254	K16011
metaerg.pl|03255	K01711
metaerg.pl|03255	K02377
metaerg.pl|03256	K01711
metaerg.pl|03257	K12984
metaerg.pl|03258	K00677
metaerg.pl|03258	K02536
metaerg.pl|03258	K03818
metaerg.pl|03259	K00441
metaerg.pl|03259	K00226
metaerg.pl|03262	K00677
metaerg.pl|03262	K02536
metaerg.pl|03264	K00712
metaerg.pl|03264	K03429
metaerg.pl|03268	K02302
metaerg.pl|03269	K00766
metaerg.pl|03269	K13497
metaerg.pl|03270	K00376
metaerg.pl|03270	K00360
metaerg.pl|03270	K00372
metaerg.pl|03270	K13483
metaerg.pl|03270	K00336
metaerg.pl|03270	K02567
metaerg.pl|03270	K08348
metaerg.pl|03270	K00817
metaerg.pl|03270	K03388
metaerg.pl|03270	K00436
metaerg.pl|03270	K00203
metaerg.pl|03270	K02030
metaerg.pl|03270	K00369
metaerg.pl|03270	K04564
metaerg.pl|03270	K02048
metaerg.pl|03270	K02027
metaerg.pl|03270	K02035
metaerg.pl|03270	K00202
metaerg.pl|03270	K00123
metaerg.pl|03270	K08345
metaerg.pl|03270	K00370
metaerg.pl|03270	K00362
metaerg.pl|03270	K00201
metaerg.pl|03270	K05299
metaerg.pl|03270	K15905
metaerg.pl|03270	K04014
metaerg.pl|03270	K00380
metaerg.pl|03270	K05813
metaerg.pl|03270	K00122
metaerg.pl|03270	K03934
metaerg.pl|03270	K00367
metaerg.pl|03270	K07305
metaerg.pl|03271	K05710
metaerg.pl|03271	K00363
metaerg.pl|03271	K00362
metaerg.pl|03272	K00360
metaerg.pl|03272	K00441
metaerg.pl|03272	K00372
metaerg.pl|03272	K00176
metaerg.pl|03272	K00369
metaerg.pl|03272	K11181
metaerg.pl|03272	K00392
metaerg.pl|03272	K00529
metaerg.pl|03272	K01008
metaerg.pl|03272	K00382
metaerg.pl|03272	K00362
metaerg.pl|03272	K00363
metaerg.pl|03272	K00381
metaerg.pl|03272	K03885
metaerg.pl|03272	K11180
metaerg.pl|03272	K00366
metaerg.pl|03272	K00356
metaerg.pl|03274	K11076
metaerg.pl|03274	K05816
metaerg.pl|03274	K10235
metaerg.pl|03274	K01998
metaerg.pl|03274	K10112
metaerg.pl|03274	K10111
metaerg.pl|03274	K02049
metaerg.pl|03274	K02065
metaerg.pl|03274	K01995
metaerg.pl|03274	K02000
metaerg.pl|03274	K02023
metaerg.pl|03274	K10243
metaerg.pl|03274	K01990
metaerg.pl|03274	K02017
metaerg.pl|03274	K02032
metaerg.pl|03274	K11084
metaerg.pl|03274	K02006
metaerg.pl|03274	K02052
metaerg.pl|03274	K05847
metaerg.pl|03274	K02010
metaerg.pl|03274	K02003
metaerg.pl|03274	K01997
metaerg.pl|03274	K11072
metaerg.pl|03274	K02045
metaerg.pl|03274	K02062
metaerg.pl|03274	K01996
metaerg.pl|03274	K02071
metaerg.pl|03274	K06861
metaerg.pl|03275	K02050
metaerg.pl|03275	K15577
metaerg.pl|03277	K15576
metaerg.pl|03279	K15578
metaerg.pl|03280	K07646
metaerg.pl|03280	K22010
metaerg.pl|03281	K01876
metaerg.pl|03283	K11711
metaerg.pl|03283	K07642
metaerg.pl|03283	K02484
metaerg.pl|03283	K11356
metaerg.pl|03283	K11640
metaerg.pl|03283	K07645
metaerg.pl|03283	K07677
metaerg.pl|03283	K07708
metaerg.pl|03283	K07704
metaerg.pl|03283	K10909
metaerg.pl|03283	K01937
metaerg.pl|03283	K08282
metaerg.pl|03283	K11231
metaerg.pl|03283	K07654
metaerg.pl|03283	K07682
metaerg.pl|03283	K03407
metaerg.pl|03283	K07637
metaerg.pl|03283	K07641
metaerg.pl|03283	K07646
metaerg.pl|03283	K07639
metaerg.pl|03283	K08475
metaerg.pl|03283	K07673
metaerg.pl|03283	K01120
metaerg.pl|03283	K07652
metaerg.pl|03283	K07778
metaerg.pl|03283	K11354
metaerg.pl|03283	K07768
metaerg.pl|03283	K07711
metaerg.pl|03283	K07679
metaerg.pl|03283	K02478
metaerg.pl|03283	K07648
metaerg.pl|03283	K07651
metaerg.pl|03283	K06379
metaerg.pl|03283	K07676
metaerg.pl|03283	K10681
metaerg.pl|03283	K07709
metaerg.pl|03283	K07644
metaerg.pl|03283	K12767
metaerg.pl|03283	K13761
metaerg.pl|03283	K02486
metaerg.pl|03283	K11383
metaerg.pl|03283	K04757
metaerg.pl|03283	K10125
metaerg.pl|03283	K11357
metaerg.pl|03283	K07647
metaerg.pl|03283	K07675
metaerg.pl|03283	K02668
metaerg.pl|03283	K03388
metaerg.pl|03283	K08479
metaerg.pl|03283	K10916
metaerg.pl|03283	K02489
metaerg.pl|03283	K07716
metaerg.pl|03283	K07710
metaerg.pl|03283	K01768
metaerg.pl|03283	K02482
metaerg.pl|03283	K02480
metaerg.pl|03283	K07653
metaerg.pl|03283	K07636
metaerg.pl|03283	K11527
metaerg.pl|03283	K10715
metaerg.pl|03283	K07678
metaerg.pl|03283	K02488
metaerg.pl|03289	K03088
metaerg.pl|03296	K01996
metaerg.pl|03296	K02071
metaerg.pl|03296	K06861
metaerg.pl|03296	K02062
metaerg.pl|03296	K11072
metaerg.pl|03296	K02068
metaerg.pl|03296	K02045
metaerg.pl|03296	K02028
metaerg.pl|03296	K05847
metaerg.pl|03296	K02010
metaerg.pl|03296	K02003
metaerg.pl|03296	K01997
metaerg.pl|03296	K02052
metaerg.pl|03296	K02006
metaerg.pl|03296	K11084
metaerg.pl|03296	K02017
metaerg.pl|03296	K02032
metaerg.pl|03296	K10243
metaerg.pl|03296	K01990
metaerg.pl|03296	K10000
metaerg.pl|03296	K02023
metaerg.pl|03296	K02000
metaerg.pl|03296	K02049
metaerg.pl|03296	K02065
metaerg.pl|03296	K01995
metaerg.pl|03296	K10112
metaerg.pl|03296	K01998
metaerg.pl|03296	K10111
metaerg.pl|03296	K02031
metaerg.pl|03296	K05816
metaerg.pl|03296	K11076
metaerg.pl|03297	K02001
metaerg.pl|03297	K02050
metaerg.pl|03299	K02002
metaerg.pl|03301	K07637
metaerg.pl|03301	K03407
metaerg.pl|03301	K07682
metaerg.pl|03301	K07654
metaerg.pl|03301	K07652
metaerg.pl|03301	K07673
metaerg.pl|03301	K01120
metaerg.pl|03301	K08475
metaerg.pl|03301	K07639
metaerg.pl|03301	K07646
metaerg.pl|03301	K07641
metaerg.pl|03301	K08884
metaerg.pl|03301	K07711
metaerg.pl|03301	K07768
metaerg.pl|03301	K02575
metaerg.pl|03301	K11354
metaerg.pl|03301	K07778
metaerg.pl|03301	K07718
metaerg.pl|03301	K07651
metaerg.pl|03301	K07648
metaerg.pl|03301	K02478
metaerg.pl|03301	K07679
metaerg.pl|03301	K07642
metaerg.pl|03301	K11711
metaerg.pl|03301	K11640
metaerg.pl|03301	K11356
metaerg.pl|03301	K00760
metaerg.pl|03301	K02484
metaerg.pl|03301	K08282
metaerg.pl|03301	K01937
metaerg.pl|03301	K07704
metaerg.pl|03301	K10909
metaerg.pl|03301	K07677
metaerg.pl|03301	K07645
metaerg.pl|03301	K07708
metaerg.pl|03301	K13490
metaerg.pl|03301	K02491
metaerg.pl|03301	K11231
metaerg.pl|03301	K10916
metaerg.pl|03301	K08479
metaerg.pl|03301	K03388
metaerg.pl|03301	K02668
metaerg.pl|03301	K01768
metaerg.pl|03301	K07710
metaerg.pl|03301	K07716
metaerg.pl|03301	K02489
metaerg.pl|03301	K07636
metaerg.pl|03301	K07638
metaerg.pl|03301	K07653
metaerg.pl|03301	K02480
metaerg.pl|03301	K02482
metaerg.pl|03301	K07678
metaerg.pl|03301	K10715
metaerg.pl|03301	K11527
metaerg.pl|03301	K10681
metaerg.pl|03301	K07676
metaerg.pl|03301	K06379
metaerg.pl|03301	K01769
metaerg.pl|03301	K07644
metaerg.pl|03301	K07709
metaerg.pl|03301	K11357
metaerg.pl|03301	K10125
metaerg.pl|03301	K04757
metaerg.pl|03301	K11383
metaerg.pl|03301	K13761
metaerg.pl|03301	K02486
metaerg.pl|03301	K12767
metaerg.pl|03301	K07717
metaerg.pl|03301	K07675
metaerg.pl|03301	K07647
metaerg.pl|03301	K07659
metaerg.pl|03303	K00826
metaerg.pl|03304	K00799
metaerg.pl|03304	K04097
metaerg.pl|03308	K02035
metaerg.pl|03309	K06898
metaerg.pl|03312	K01755
metaerg.pl|03312	K01679
metaerg.pl|03312	K01744
metaerg.pl|03312	K01756
metaerg.pl|03312	K01857
metaerg.pl|03313	K01515
metaerg.pl|03313	K00952
metaerg.pl|03313	K08310
metaerg.pl|03313	K03574
metaerg.pl|03313	K01529
metaerg.pl|03313	K13522
metaerg.pl|03314	K01259
metaerg.pl|03315	K03525
metaerg.pl|03316	K00492
metaerg.pl|03318	K00492
metaerg.pl|03319	K00368
metaerg.pl|03324	K07789
metaerg.pl|03326	K02489
metaerg.pl|03326	K07697
metaerg.pl|03326	K07716
metaerg.pl|03326	K07710
metaerg.pl|03326	K07640
metaerg.pl|03326	K07656
metaerg.pl|03326	K01768
metaerg.pl|03326	K02668
metaerg.pl|03326	K03388
metaerg.pl|03326	K08479
metaerg.pl|03326	K10916
metaerg.pl|03326	K02030
metaerg.pl|03326	K11527
metaerg.pl|03326	K13587
metaerg.pl|03326	K10715
metaerg.pl|03326	K07678
metaerg.pl|03326	K08801
metaerg.pl|03326	K02482
metaerg.pl|03326	K02480
metaerg.pl|03326	K07638
metaerg.pl|03326	K07653
metaerg.pl|03326	K07636
metaerg.pl|03326	K07709
metaerg.pl|03326	K13532
metaerg.pl|03326	K07644
metaerg.pl|03326	K01769
metaerg.pl|03326	K06379
metaerg.pl|03326	K10681
metaerg.pl|03326	K07647
metaerg.pl|03326	K13040
metaerg.pl|03326	K10942
metaerg.pl|03326	K07675
metaerg.pl|03326	K07717
metaerg.pl|03326	K12767
metaerg.pl|03326	K11383
metaerg.pl|03326	K02486
metaerg.pl|03326	K07769
metaerg.pl|03326	K11520
metaerg.pl|03326	K04757
metaerg.pl|03326	K10125
metaerg.pl|03326	K11629
metaerg.pl|03326	K11357
metaerg.pl|03326	K07641
metaerg.pl|03326	K13598
metaerg.pl|03326	K07646
metaerg.pl|03326	K07639
metaerg.pl|03326	K08475
metaerg.pl|03326	K07652
metaerg.pl|03326	K07654
metaerg.pl|03326	K07649
metaerg.pl|03326	K00936
metaerg.pl|03326	K03407
metaerg.pl|03326	K07679
metaerg.pl|03326	K02478
metaerg.pl|03326	K07648
metaerg.pl|03326	K07651
metaerg.pl|03326	K07698
metaerg.pl|03326	K07778
metaerg.pl|03326	K11354
metaerg.pl|03326	K11633
metaerg.pl|03326	K07768
metaerg.pl|03326	K02575
metaerg.pl|03326	K07711
metaerg.pl|03326	K13533
metaerg.pl|03326	K11328
metaerg.pl|03326	K02484
metaerg.pl|03326	K11356
metaerg.pl|03326	K11640
metaerg.pl|03326	K11711
metaerg.pl|03326	K07642
metaerg.pl|03326	K07643
metaerg.pl|03326	K02491
metaerg.pl|03326	K01090
metaerg.pl|03326	K07645
metaerg.pl|03326	K07677
metaerg.pl|03326	K07708
metaerg.pl|03326	K07704
metaerg.pl|03326	K08282
metaerg.pl|03327	K00698
metaerg.pl|03327	K12987
metaerg.pl|03327	K12997
metaerg.pl|03327	K12983
metaerg.pl|03327	K00729
metaerg.pl|03327	K12992
metaerg.pl|03327	K00694
metaerg.pl|03327	K00710
metaerg.pl|03327	K00721
metaerg.pl|03328	K02884
metaerg.pl|03330	K03073
metaerg.pl|03332	K02601
metaerg.pl|03333	K02867
metaerg.pl|03334	K02863
metaerg.pl|03335	K02864
metaerg.pl|03336	K02935
metaerg.pl|03337	K08856
metaerg.pl|03337	K08282
metaerg.pl|03337	K08333
metaerg.pl|03337	K08855
metaerg.pl|03337	K04444
metaerg.pl|03337	K11889
metaerg.pl|03337	K08854
metaerg.pl|03337	K08790
metaerg.pl|03337	K11228
metaerg.pl|03337	K08810
