#kegg_pathway_id	kegg_pathway_name	total_family_in_pathway	total_family_found_in_pathway	ko	ko_name	gene_num
00190	Oxidative phosphorylation	200	81	K03935	NDUFS2	3
00190	Oxidative phosphorylation	200	81	K03940	NDUFS7	2
00190	Oxidative phosphorylation	200	81	K03941	NDUFS8	8
00190	Oxidative phosphorylation	200	81	K03942	NDUFV1	9
00190	Oxidative phosphorylation	200	81	K03943	NDUFV2	9
00190	Oxidative phosphorylation	200	81	K03953	NDUFA9	13
00190	Oxidative phosphorylation	200	81	K03955	NDUFAB1	3
00190	Oxidative phosphorylation	200	81	K05572	NDHA	1
00190	Oxidative phosphorylation	200	81	K05576	NDHE	1
00190	Oxidative phosphorylation	200	81	K05578	NDHG	2
00190	Oxidative phosphorylation	200	81	K05579	NDHH	3
00190	Oxidative phosphorylation	200	81	K05580	NDHI	12
00190	Oxidative phosphorylation	200	81	K05581	NDHJ	2
00190	Oxidative phosphorylation	200	81	K05582	NDHK	3
00190	Oxidative phosphorylation	200	81	K05584	NDHM	1
00190	Oxidative phosphorylation	200	81	K05585	NDHN	1
00190	Oxidative phosphorylation	200	81	K05586	HOXE	9
00190	Oxidative phosphorylation	200	81	K05587	HOXF	9
00190	Oxidative phosphorylation	200	81	K05588	HOXU	18
00230	Purine metabolism	129	85	K00087	E1.17.1.4, xdhA, xdhB	15
00230	Purine metabolism	129	85	K00088	E1.1.1.205, guaB	24
00230	Purine metabolism	129	85	K00106	E1.17.3.2	14
00230	Purine metabolism	129	85	K00364	E1.7.1.7, guaC	3
00230	Purine metabolism	129	85	K00365	E1.7.3.3	1
00230	Purine metabolism	129	85	K00525	E1.17.4.1A, nrdA, nrdE	4
00230	Purine metabolism	129	85	K00527	E1.17.4.2, nrdD	8
00230	Purine metabolism	129	85	K00601	E2.1.2.2	3
00230	Purine metabolism	129	85	K00602	E2.1.2.3, purH	3
00230	Purine metabolism	129	85	K00758	E2.4.2.4, deoA	7
00230	Purine metabolism	129	85	K00759	E2.4.2.7, apt	3
00230	Purine metabolism	129	85	K00760	E2.4.2.8, hpt	82
00230	Purine metabolism	129	85	K00764	E2.4.2.14, purF	4
00230	Purine metabolism	129	85	K00769	E2.4.2.22, gpt	1
00230	Purine metabolism	129	85	K00860	E2.7.1.25, cysC	20
00230	Purine metabolism	129	85	K00873	PK, pyk	99
00230	Purine metabolism	129	85	K00926	E2.7.2.2, arcC	1
00230	Purine metabolism	129	85	K00939	E2.7.4.3, adk	3
00230	Purine metabolism	129	85	K00940	E2.7.4.6, ndk	3
00230	Purine metabolism	129	85	K00942	E2.7.4.8, gmk	4
00230	Purine metabolism	129	85	K00948	E2.7.6.1, prsA	4
00230	Purine metabolism	129	85	K00951	E2.7.6.5, relA	10
00230	Purine metabolism	129	85	K00956	E2.7.7.4A, cysN	21
00230	Purine metabolism	129	85	K00958	E2.7.7.4C, met3	2
00230	Purine metabolism	129	85	K00962	E2.7.7.8, pnp	15
00230	Purine metabolism	129	85	K00988	E2.7.7.53	2
00230	Purine metabolism	129	85	K01081	E3.1.3.5, ushA	12
00230	Purine metabolism	129	85	K01119	E3.1.4.16, cpdB	13
00230	Purine metabolism	129	85	K01120	E3.1.4.17, PDE	133
00230	Purine metabolism	129	85	K01129	E3.1.5.1, dgt	3
00230	Purine metabolism	129	85	K01139	E3.1.7.2, spoT	4
00230	Purine metabolism	129	85	K01239	E3.2.2.1, iunH	2
00230	Purine metabolism	129	85	K01241	E3.2.2.4, amn	1
00230	Purine metabolism	129	85	K01428	E3.5.1.5A, ureC	1
00230	Purine metabolism	129	85	K01429	E3.5.1.5B, ureB	3
00230	Purine metabolism	129	85	K01430	E3.5.1.5G, ureA	3
00230	Purine metabolism	129	85	K01483	E3.5.3.19, allA	2
00230	Purine metabolism	129	85	K01486	E3.5.4.2, adeC	10
00230	Purine metabolism	129	85	K01487	E3.5.4.3, guaD	2
00230	Purine metabolism	129	85	K01488	E3.5.4.4, ADA, add	5
00230	Purine metabolism	129	85	K01492	E3.5.4.10, purH	3
00230	Purine metabolism	129	85	K01509	E3.6.1.3	26
00230	Purine metabolism	129	85	K01513	E3.6.1.9	2
00230	Purine metabolism	129	85	K01514	E3.6.1.11, ppx	7
00230	Purine metabolism	129	85	K01515	E3.6.1.13	22
00230	Purine metabolism	129	85	K01516	E3.6.1.15	3
00230	Purine metabolism	129	85	K01518	E3.6.1.17	2
00230	Purine metabolism	129	85	K01524	E3.6.1.40, gppA	5
00230	Purine metabolism	129	85	K01588	E4.1.1.21A, purE	3
00230	Purine metabolism	129	85	K01589	E4.1.1.21B, purK	9
00230	Purine metabolism	129	85	K01756	E4.3.2.2, purB	21
00230	Purine metabolism	129	85	K01768	E4.6.1.1	215
00230	Purine metabolism	129	85	K01769	E4.6.1.2, gcy	130
00230	Purine metabolism	129	85	K01839	deoB	2
00230	Purine metabolism	129	85	K01923	E6.3.2.6, purC	2
00230	Purine metabolism	129	85	K01933	E6.3.3.1, purM	13
00230	Purine metabolism	129	85	K01939	E6.3.4.4, purA	7
00230	Purine metabolism	129	85	K01945	E6.3.4.13, purD	15
00230	Purine metabolism	129	85	K01951	E6.3.5.2, guaA	12
00230	Purine metabolism	129	85	K01952	E6.3.5.3, purL	6
00230	Purine metabolism	129	85	K02335	DPO1, polA	5
00230	Purine metabolism	129	85	K02428	MAZG	4
00230	Purine metabolism	129	85	K03783	PUNA	2
00230	Purine metabolism	129	85	K03784	DEOD	3
00230	Purine metabolism	129	85	K04765	E3.6.1.8	3
00230	Purine metabolism	129	85	K07816	E2.7.6.5X	1
00230	Purine metabolism	129	85	K08041	ADCY1	2
00230	Purine metabolism	129	85	K08042	ADCY2	2
00230	Purine metabolism	129	85	K08043	ADCY3	2
00230	Purine metabolism	129	85	K08044	ADCY4	2
00230	Purine metabolism	129	85	K08045	ADCY5	2
00230	Purine metabolism	129	85	K08046	ADCY6	2
00230	Purine metabolism	129	85	K08047	ADCY7	2
00230	Purine metabolism	129	85	K08048	ADCY8	2
00230	Purine metabolism	129	85	K08049	ADCY9	2
00230	Purine metabolism	129	85	K08289	PURT	15
00230	Purine metabolism	129	85	K08312	NUDE	1
00230	Purine metabolism	129	85	K08693	E3.1.3.6	9
00230	Purine metabolism	129	85	K08722	YFBR	1
00230	Purine metabolism	129	85	K08723	YJJG	1
00230	Purine metabolism	129	85	K10807	RRM1	4
00230	Purine metabolism	129	85	K11175	PURN	13
00230	Purine metabolism	129	85	K11177	YAGR	9
00230	Purine metabolism	129	85	K11178	YAGS	9
00230	Purine metabolism	129	85	K11265	ADCY10	23
00523	Polyketide sugar unit biosynthesis	4	4	K00067	E1.1.1.133, rfbD	3
00523	Polyketide sugar unit biosynthesis	4	4	K00973	E2.7.7.24, rfbA	3
00523	Polyketide sugar unit biosynthesis	4	4	K01710	E4.2.1.46, rfbB	3
00523	Polyketide sugar unit biosynthesis	4	4	K01790	E5.1.3.13, rfbC	3
00020	Citrate cycle (TCA cycle)	50	35	K00025	E1.1.1.37A	6
00020	Citrate cycle (TCA cycle)	50	35	K00026	E1.1.1.37B, mdh	6
00020	Citrate cycle (TCA cycle)	50	35	K00030	IDH3	2
00020	Citrate cycle (TCA cycle)	50	35	K00031	IDH1, IDH2, icd	14
00020	Citrate cycle (TCA cycle)	50	35	K00161	PDHA	20
00020	Citrate cycle (TCA cycle)	50	35	K00162	PDHB	29
00020	Citrate cycle (TCA cycle)	50	35	K00163	aceE	22
00020	Citrate cycle (TCA cycle)	50	35	K00164	OGDH, sucA	3
00020	Citrate cycle (TCA cycle)	50	35	K00170	porB	16
00020	Citrate cycle (TCA cycle)	50	35	K00171	porD	25
00020	Citrate cycle (TCA cycle)	50	35	K00172	porG	13
00020	Citrate cycle (TCA cycle)	50	35	K00176	korD	37
00020	Citrate cycle (TCA cycle)	50	35	K00234	SDHA, SDH1	5
00020	Citrate cycle (TCA cycle)	50	35	K00235	SDHB, SDH2	17
00020	Citrate cycle (TCA cycle)	50	35	K00239	sdhA	5
00020	Citrate cycle (TCA cycle)	50	35	K00240	sdhB	26
00020	Citrate cycle (TCA cycle)	50	35	K00241	sdhC	3
00020	Citrate cycle (TCA cycle)	50	35	K00242	sdhD	2
00020	Citrate cycle (TCA cycle)	50	35	K00244	frdA	7
00020	Citrate cycle (TCA cycle)	50	35	K00245	frdB	21
00020	Citrate cycle (TCA cycle)	50	35	K00246	frdC	11
00020	Citrate cycle (TCA cycle)	50	35	K00382	DLD, lpd, pdhD	42
00020	Citrate cycle (TCA cycle)	50	35	K00627	DLAT, aceF, pdhC	5
00020	Citrate cycle (TCA cycle)	50	35	K00658	DLST, sucB	32
00020	Citrate cycle (TCA cycle)	50	35	K01647	CS, gltA	3
00020	Citrate cycle (TCA cycle)	50	35	K01648	ACLY	1
00020	Citrate cycle (TCA cycle)	50	35	K01679	E4.2.1.2B, fumC	21
00020	Citrate cycle (TCA cycle)	50	35	K01681	ACO, acnA	9
00020	Citrate cycle (TCA cycle)	50	35	K01682	acnB	9
00020	Citrate cycle (TCA cycle)	50	35	K01899	LSC1	3
00020	Citrate cycle (TCA cycle)	50	35	K01900	LSC2	3
00020	Citrate cycle (TCA cycle)	50	35	K01902	sucD	3
00020	Citrate cycle (TCA cycle)	50	35	K01903	sucC	3
00020	Citrate cycle (TCA cycle)	50	35	K01959	E6.4.1.1A, pycA	24
00020	Citrate cycle (TCA cycle)	50	35	K01960	E6.4.1.1B, pycB	20
04612	Antigen processing and presentation	41	1	K04079	HTPG, HSP90A	1
04210	Apoptosis	63	2	K02861	RIPK1, RIP1	2
04210	Apoptosis	63	2	K08738	CYC	2
00592	alpha-Linolenic acid metabolism	14	3	K00232	E1.3.3.6, ACOX1, ACOX3	15
00592	alpha-Linolenic acid metabolism	14	3	K00632	E2.3.1.16, fadA	16
00592	alpha-Linolenic acid metabolism	14	3	K10527	MFP2	35
00300	Lysine biosynthesis	39	24	K00003	E1.1.1.3, thrA	14
00300	Lysine biosynthesis	39	24	K00133	E1.2.1.11, asd	9
00300	Lysine biosynthesis	39	24	K00143	E1.2.1.31L	40
00300	Lysine biosynthesis	39	24	K00215	E1.3.1.26, dapB	4
00300	Lysine biosynthesis	39	24	K00674	E2.3.1.117, dapD	8
00300	Lysine biosynthesis	39	24	K00821	E2.6.1.17, dapC	13
00300	Lysine biosynthesis	39	24	K00825	E2.6.1.39	47
00300	Lysine biosynthesis	39	24	K00841	E2.6.1.-D, patA	5
00300	Lysine biosynthesis	39	24	K00928	E2.7.2.4, lysC	16
00300	Lysine biosynthesis	39	24	K01439	E3.5.1.18, dapE	6
00300	Lysine biosynthesis	39	24	K01586	E4.1.1.20, lysA	43
00300	Lysine biosynthesis	39	24	K01655	E2.3.3.14	1
00300	Lysine biosynthesis	39	24	K01705	E4.2.1.36	6
00300	Lysine biosynthesis	39	24	K01714	E4.2.1.52, dapA	8
00300	Lysine biosynthesis	39	24	K01778	E5.1.1.7, dapF	2
00300	Lysine biosynthesis	39	24	K01928	E6.3.2.13, murE	19
00300	Lysine biosynthesis	39	24	K01929	E6.3.2.10, murF	13
00300	Lysine biosynthesis	39	24	K04567	LYSU, KARS	4
00300	Lysine biosynthesis	39	24	K04568	GENX	2
00300	Lysine biosynthesis	39	24	K05822	E2.3.1.89	5
00300	Lysine biosynthesis	39	24	K05823	E3.5.1.47	1
00300	Lysine biosynthesis	39	24	K05825	LYSN	1
00300	Lysine biosynthesis	39	24	K05830	LYSJ	11
00300	Lysine biosynthesis	39	24	K10206	E2.6.1.83	4
00960	Alkaloid biosynthesis II	11	3	K01044	E3.1.1.1	1
00960	Alkaloid biosynthesis II	11	3	K01913	E6.2.1.-	11
00960	Alkaloid biosynthesis II	11	3	K08081	E1.1.1.206	1
00903	Limonene and pinene degradation	21	11	K00120	E1.1.-.-	26
00903	Limonene and pinene degradation	21	11	K00128	E1.2.1.3	17
00903	Limonene and pinene degradation	21	11	K00155	E1.2.1.-	12
00903	Limonene and pinene degradation	21	11	K00206	E1.2.-.-	1
00903	Limonene and pinene degradation	21	11	K00492	E1.14.13.-	10
00903	Limonene and pinene degradation	21	11	K00517	E1.14.-.-	22
00903	Limonene and pinene degradation	21	11	K01692	E4.2.1.17, paaG	36
00903	Limonene and pinene degradation	21	11	K01913	E6.2.1.-	11
00903	Limonene and pinene degradation	21	11	K07511	ECHS1	16
00903	Limonene and pinene degradation	21	11	K07514	EHHADH1	35
00903	Limonene and pinene degradation	21	11	K07515	HADHA1	35
00620	Pyruvate metabolism	67	43	K00016	LDH	7
00620	Pyruvate metabolism	67	43	K00025	E1.1.1.37A	6
00620	Pyruvate metabolism	67	43	K00026	E1.1.1.37B, mdh	6
00620	Pyruvate metabolism	67	43	K00027	E1.1.1.38, sfcA	1
00620	Pyruvate metabolism	67	43	K00029	E1.1.1.40, maeB	3
00620	Pyruvate metabolism	67	43	K00101	E1.1.2.3, lldD	2
00620	Pyruvate metabolism	67	43	K00102	E1.1.2.4, dld	9
00620	Pyruvate metabolism	67	43	K00128	E1.2.1.3	17
00620	Pyruvate metabolism	67	43	K00138	E1.2.1.22, aldA, aldB	1
00620	Pyruvate metabolism	67	43	K00161	PDHA	20
00620	Pyruvate metabolism	67	43	K00162	PDHB	29
00620	Pyruvate metabolism	67	43	K00163	aceE	22
00620	Pyruvate metabolism	67	43	K00170	porB	16
00620	Pyruvate metabolism	67	43	K00171	porD	25
00620	Pyruvate metabolism	67	43	K00172	porG	13
00620	Pyruvate metabolism	67	43	K00382	DLD, lpd, pdhD	42
00620	Pyruvate metabolism	67	43	K00625	E2.3.1.8, pta	6
00620	Pyruvate metabolism	67	43	K00626	E2.3.1.9, atoB	20
00620	Pyruvate metabolism	67	43	K00627	DLAT, aceF, pdhC	5
00620	Pyruvate metabolism	67	43	K00873	PK, pyk	99
00620	Pyruvate metabolism	67	43	K00925	E2.7.2.1, ackA	4
00620	Pyruvate metabolism	67	43	K01006	E2.7.9.1, ppdK	8
00620	Pyruvate metabolism	67	43	K01007	E2.7.9.2, ppsA	20
00620	Pyruvate metabolism	67	43	K01069	E3.1.2.6, gloB	13
00620	Pyruvate metabolism	67	43	K01512	E3.6.1.7, acyP	1
00620	Pyruvate metabolism	67	43	K01571	E4.1.1.3A, oadA	23
00620	Pyruvate metabolism	67	43	K01595	E4.1.1.31, ppc	1
00620	Pyruvate metabolism	67	43	K01638	E2.3.3.9, aceB, glcB	1
00620	Pyruvate metabolism	67	43	K01649	E2.3.3.13, leuA	7
00620	Pyruvate metabolism	67	43	K01655	E2.3.3.14	1
00620	Pyruvate metabolism	67	43	K01663	E4.1.3.-	19
00620	Pyruvate metabolism	67	43	K01734	E4.2.3.3, mgsA	2
00620	Pyruvate metabolism	67	43	K01759	E4.4.1.5, GLO1, gloA	17
00620	Pyruvate metabolism	67	43	K01895	E6.2.1.1, acs	30
00620	Pyruvate metabolism	67	43	K01905	E6.2.1.13	2
00620	Pyruvate metabolism	67	43	K01959	E6.4.1.1A, pycA	24
00620	Pyruvate metabolism	67	43	K01960	E6.4.1.1B, pycB	20
00620	Pyruvate metabolism	67	43	K01961	ACCC	4
00620	Pyruvate metabolism	67	43	K01962	ACCA	5
00620	Pyruvate metabolism	67	43	K01963	ACCD	10
00620	Pyruvate metabolism	67	43	K02160	ACCB, bccP	2
00620	Pyruvate metabolism	67	43	K03777	dld	5
00620	Pyruvate metabolism	67	43	K03778	LDHA	2
03060	Protein export	24	15	K03070	SECA	5
03060	Protein export	24	15	K03071	SECB	2
03060	Protein export	24	15	K03072	SECD	2
03060	Protein export	24	15	K03073	SECE	1
03060	Protein export	24	15	K03074	SECF	1
03060	Protein export	24	15	K03075	SECG	1
03060	Protein export	24	15	K03076	SECY	2
03060	Protein export	24	15	K03100	E3.4.21.89, SPASEI, lepB	4
03060	Protein export	24	15	K03101	E3.4.23.36, SPASEII, lspA	2
03060	Protein export	24	15	K03106	SRP54, ffh	5
03060	Protein export	24	15	K03110	SRPR, ftsY	2
03060	Protein export	24	15	K03116	TATA	1
03060	Protein export	24	15	K03118	TATC	4
03060	Protein export	24	15	K03210	YAJC	4
03060	Protein export	24	15	K03424	TATD	5
00100	Biosynthesis of steroids	47	13	K00099	E1.1.1.267, dxr	3
00100	Biosynthesis of steroids	47	13	K00355	E1.6.5.2, NQO1	1
00100	Biosynthesis of steroids	47	13	K00795	E2.5.1.10, ispA	2
00100	Biosynthesis of steroids	47	13	K00805	E2.5.1.30	2
00100	Biosynthesis of steroids	47	13	K00869	E2.7.1.36, mvaK1	1
00100	Biosynthesis of steroids	47	13	K00919	E2.7.1.148, ispE	4
00100	Biosynthesis of steroids	47	13	K01597	E4.1.1.33, mvaD	1
00100	Biosynthesis of steroids	47	13	K01662	E2.2.1.7, dxs	4
00100	Biosynthesis of steroids	47	13	K01823	E5.3.3.2, idi	2
00100	Biosynthesis of steroids	47	13	K03526	E1.17.4.3, gcpE, ispG	2
00100	Biosynthesis of steroids	47	13	K03527	E1.17.1.2, lytB, ispH	4
00100	Biosynthesis of steroids	47	13	K05356	E2.5.1.11, sds	1
00100	Biosynthesis of steroids	47	13	K10960	CHLP, bchP	2
03440	Homologous recombination	46	15	K01159	RUVC	3
03440	Homologous recombination	46	15	K02335	DPO1, polA	5
03440	Homologous recombination	46	15	K03111	SSB	5
03440	Homologous recombination	46	15	K03550	RUVA	3
03440	Homologous recombination	46	15	K03551	RUVB	3
03440	Homologous recombination	46	15	K03553	RECA	5
03440	Homologous recombination	46	15	K03581	RECD	3
03440	Homologous recombination	46	15	K03582	RECB	2
03440	Homologous recombination	46	15	K03583	RECC	2
03440	Homologous recombination	46	15	K03584	RECO	2
03440	Homologous recombination	46	15	K03629	RECF	2
03440	Homologous recombination	46	15	K03655	RECG	2
03440	Homologous recombination	46	15	K04066	PRIA	1
03440	Homologous recombination	46	15	K06187	RECR	4
03440	Homologous recombination	46	15	K07462	RECJ	4
00720	Reductive carboxylate cycle (CO2 fixation)	32	24	K00025	E1.1.1.37A	6
00720	Reductive carboxylate cycle (CO2 fixation)	32	24	K00026	E1.1.1.37B, mdh	6
00720	Reductive carboxylate cycle (CO2 fixation)	32	24	K00031	IDH1, IDH2, icd	14
00720	Reductive carboxylate cycle (CO2 fixation)	32	24	K00170	porB	16
00720	Reductive carboxylate cycle (CO2 fixation)	32	24	K00171	porD	25
00720	Reductive carboxylate cycle (CO2 fixation)	32	24	K00172	porG	13
00720	Reductive carboxylate cycle (CO2 fixation)	32	24	K00176	korD	37
00720	Reductive carboxylate cycle (CO2 fixation)	32	24	K00239	sdhA	5
00720	Reductive carboxylate cycle (CO2 fixation)	32	24	K00240	sdhB	26
00720	Reductive carboxylate cycle (CO2 fixation)	32	24	K00241	sdhC	3
00720	Reductive carboxylate cycle (CO2 fixation)	32	24	K00242	sdhD	2
00720	Reductive carboxylate cycle (CO2 fixation)	32	24	K00244	frdA	7
00720	Reductive carboxylate cycle (CO2 fixation)	32	24	K00245	frdB	21
00720	Reductive carboxylate cycle (CO2 fixation)	32	24	K00246	frdC	11
00720	Reductive carboxylate cycle (CO2 fixation)	32	24	K00259	E1.4.1.1, ald	4
00720	Reductive carboxylate cycle (CO2 fixation)	32	24	K01007	E2.7.9.2, ppsA	20
00720	Reductive carboxylate cycle (CO2 fixation)	32	24	K01595	E4.1.1.31, ppc	1
00720	Reductive carboxylate cycle (CO2 fixation)	32	24	K01648	ACLY	1
00720	Reductive carboxylate cycle (CO2 fixation)	32	24	K01679	E4.2.1.2B, fumC	21
00720	Reductive carboxylate cycle (CO2 fixation)	32	24	K01681	ACO, acnA	9
00720	Reductive carboxylate cycle (CO2 fixation)	32	24	K01682	acnB	9
00720	Reductive carboxylate cycle (CO2 fixation)	32	24	K01895	E6.2.1.1, acs	30
00720	Reductive carboxylate cycle (CO2 fixation)	32	24	K01902	sucD	3
00720	Reductive carboxylate cycle (CO2 fixation)	32	24	K01903	sucC	3
00983	Drug metabolism - other enzymes	22	13	K00088	E1.1.1.205, guaB	24
00983	Drug metabolism - other enzymes	22	13	K00106	E1.17.3.2	14
00983	Drug metabolism - other enzymes	22	13	K00207	E1.3.1.2, DPYD	10
00983	Drug metabolism - other enzymes	22	13	K00569	E2.1.1.67, tpmT	1
00983	Drug metabolism - other enzymes	22	13	K00758	E2.4.2.4, deoA	7
00983	Drug metabolism - other enzymes	22	13	K00760	E2.4.2.8, hpt	82
00983	Drug metabolism - other enzymes	22	13	K00762	E2.4.2.10, pyrE	17
00983	Drug metabolism - other enzymes	22	13	K00857	E2.7.1.21, tdk	1
00983	Drug metabolism - other enzymes	22	13	K00876	E2.7.1.48, udk	2
00983	Drug metabolism - other enzymes	22	13	K01044	E3.1.1.1	1
00983	Drug metabolism - other enzymes	22	13	K01464	E3.5.2.2, DPYS	1
00983	Drug metabolism - other enzymes	22	13	K01489	E3.5.4.5, cdd	3
00983	Drug metabolism - other enzymes	22	13	K01951	E6.3.5.2, guaA	12
00061	Fatty acid biosynthesis	30	15	K00059	E1.1.1.100, fabG	8
00061	Fatty acid biosynthesis	30	15	K00208	E1.3.1.9, fabI	1
00061	Fatty acid biosynthesis	30	15	K00645	E2.3.1.39, fabD	3
00061	Fatty acid biosynthesis	30	15	K00647	E2.3.1.41A, fabB	1
00061	Fatty acid biosynthesis	30	15	K00648	E2.3.1.180, fabH	4
00061	Fatty acid biosynthesis	30	15	K00666	E2.3.1.86	12
00061	Fatty acid biosynthesis	30	15	K01716	E4.2.1.60, fabA	1
00061	Fatty acid biosynthesis	30	15	K01961	ACCC	4
00061	Fatty acid biosynthesis	30	15	K01962	ACCA	5
00061	Fatty acid biosynthesis	30	15	K01963	ACCD	10
00061	Fatty acid biosynthesis	30	15	K02160	ACCB, bccP	2
00061	Fatty acid biosynthesis	30	15	K02372	FABZ	3
00061	Fatty acid biosynthesis	30	15	K09458	E2.3.1.179, fabF	5
00061	Fatty acid biosynthesis	30	15	K10780	FABL	1
00061	Fatty acid biosynthesis	30	15	K11263	BCCA	1
04010	MAPK signaling pathway	175	15	K04367	MOS	10
04010	MAPK signaling pathway	175	15	K04372	MKNK, MNK	19
04010	MAPK signaling pathway	175	15	K04373	RPS6KA, RSK2	19
04010	MAPK signaling pathway	175	15	K04420	MAP3K2, MEKK2	14
04010	MAPK signaling pathway	175	15	K04421	MAP3K3, MEKK3	14
04010	MAPK signaling pathway	175	15	K04424	ZAK, MLTK	12
04010	MAPK signaling pathway	175	15	K04425	MAP3K6, ASK2	3
04010	MAPK signaling pathway	175	15	K04426	MAP3K5, ASK1	3
04010	MAPK signaling pathway	175	15	K04427	MAP3K7, TAK1	3
04010	MAPK signaling pathway	175	15	K04442	MAPKAPK5, PRAK	19
04010	MAPK signaling pathway	175	15	K04443	MAPKAPK2	19
04010	MAPK signaling pathway	175	15	K04444	MAPKAPK3	19
04010	MAPK signaling pathway	175	15	K04445	MSK	19
04010	MAPK signaling pathway	175	15	K04460	PPP5C, PP5	7
04010	MAPK signaling pathway	175	15	K04854	CACNA1G	2
01032	Glycan structures - degradation	21	4	K01132	E3.1.6.4	1
01032	Glycan structures - degradation	21	4	K01207	E3.2.1.52, nagZ	16
01032	Glycan structures - degradation	21	4	K01227	E3.2.1.96, atl	1
01032	Glycan structures - degradation	21	4	K10532	E2.3.1.78, HGSNAT	1
02060	Phosphotransferase system (PTS)	98	55	K02744	PTS-Aga-EIIA, agaF	15
02060	Phosphotransferase system (PTS)	98	55	K02745	PTS-Aga-EIIB, agaV	2
02060	Phosphotransferase system (PTS)	98	55	K02749	PTS-Arb-EIIB, glvB	1
02060	Phosphotransferase system (PTS)	98	55	K02750	PTS-Arb-EIIC, glvC	1
02060	Phosphotransferase system (PTS)	98	55	K02752	PTS-Asc-EIIB, ascF	1
02060	Phosphotransferase system (PTS)	98	55	K02753	PTS-Asc-EIIC, ascF	1
02060	Phosphotransferase system (PTS)	98	55	K02755	PTS-Bgl-EIIA, bglF	1
02060	Phosphotransferase system (PTS)	98	55	K02756	PTS-Bgl-EIIB, bglF	1
02060	Phosphotransferase system (PTS)	98	55	K02757	PTS-Bgl-EIIC, bglF	1
02060	Phosphotransferase system (PTS)	98	55	K02760	PTS-Cel-EIIB, celA	1
02060	Phosphotransferase system (PTS)	98	55	K02763	PTS-Dgl-EIIA, gamP	1
02060	Phosphotransferase system (PTS)	98	55	K02764	PTS-Dgl-EIIB, gamP	1
02060	Phosphotransferase system (PTS)	98	55	K02765	PTS-Dgl-EIIC, gamP	1
02060	Phosphotransferase system (PTS)	98	55	K02768	PTS-Fru-EIIA, fruB	12
02060	Phosphotransferase system (PTS)	98	55	K02769	PTS-Fru-EIIB, fruA	8
02060	Phosphotransferase system (PTS)	98	55	K02770	PTS-Fru-EIIC, fruA	6
02060	Phosphotransferase system (PTS)	98	55	K02773	PTS-Gat-EIIA, gatA	1
02060	Phosphotransferase system (PTS)	98	55	K02774	PTS-Gat-EIIB, gatB	1
02060	Phosphotransferase system (PTS)	98	55	K02777	PTS-Glc-EIIA, crr	1
02060	Phosphotransferase system (PTS)	98	55	K02778	PTS-Glc-EIIB, ptsG	1
02060	Phosphotransferase system (PTS)	98	55	K02779	PTS-Glc-EIIC, ptsG	1
02060	Phosphotransferase system (PTS)	98	55	K02787	PTS-Lac-EIIB, lacE	1
02060	Phosphotransferase system (PTS)	98	55	K02788	PTS-Lac-EIIC, lacE	1
02060	Phosphotransferase system (PTS)	98	55	K02790	PTS-Mal-EIIB, malX	1
02060	Phosphotransferase system (PTS)	98	55	K02791	PTS-Mal-EIIC, malX	1
02060	Phosphotransferase system (PTS)	98	55	K02793	PTS-Man-EIIA, manX	18
02060	Phosphotransferase system (PTS)	98	55	K02794	PTS-Man-EIIB, manX	18
02060	Phosphotransferase system (PTS)	98	55	K02795	PTS-Man-EIIC, manY	6
02060	Phosphotransferase system (PTS)	98	55	K02796	PTS-Man-EIID, manZ	1
02060	Phosphotransferase system (PTS)	98	55	K02798	PTS-Mtl-EIIA, mtlA	1
02060	Phosphotransferase system (PTS)	98	55	K02799	PTS-Mtl-EIIB, mtlA	1
02060	Phosphotransferase system (PTS)	98	55	K02800	PTS-Mtl-EIIC, mtlA	1
02060	Phosphotransferase system (PTS)	98	55	K02802	PTS-Nag-EIIA, nagE	1
02060	Phosphotransferase system (PTS)	98	55	K02803	PTS-Nag-EIIB, nagE	1
02060	Phosphotransferase system (PTS)	98	55	K02804	PTS-Nag-EIIC, nagE	1
02060	Phosphotransferase system (PTS)	98	55	K02806	PTS-Ntr-EIIA, ptsN	27
02060	Phosphotransferase system (PTS)	98	55	K02808	PTS-Scr-EIIA, scrA	1
02060	Phosphotransferase system (PTS)	98	55	K02809	PTS-Scr-EIIB, scrA	1
02060	Phosphotransferase system (PTS)	98	55	K02810	PTS-Scr-EIIC, scrA	1
02060	Phosphotransferase system (PTS)	98	55	K02812	PTS-Sor-EIIA, sorF	15
02060	Phosphotransferase system (PTS)	98	55	K02813	PTS-Sor-EIIB, sorB	2
02060	Phosphotransferase system (PTS)	98	55	K02817	PTS-Tre-EIIA, treP	1
02060	Phosphotransferase system (PTS)	98	55	K02818	PTS-Tre-EIIB, treB	1
02060	Phosphotransferase system (PTS)	98	55	K02819	PTS-Tre-EIIC, treB	1
02060	Phosphotransferase system (PTS)	98	55	K02821	PTS-Ula-EIIA, ulaC, sgaA	14
02060	Phosphotransferase system (PTS)	98	55	K08483	PTS-EI.PTSI, ptsI	11
02060	Phosphotransferase system (PTS)	98	55	K08484	PTS-EI.PTSP, ptsP	10
02060	Phosphotransferase system (PTS)	98	55	K10984	PTS-Gam-EIIB, agaB	2
02060	Phosphotransferase system (PTS)	98	55	K11183	PTS-HPR.FRUB, fruB, fpr	8
02060	Phosphotransferase system (PTS)	98	55	K11191	PTS-Mur-EIIB, murP	1
